"","tFirst","tSecond","type"
"451",2021-12-27 10:26:15,2021-12-27 23:08:16,2
"452",2021-12-27 23:08:16,2021-12-28 10:41:15,1
"453",2021-12-28 10:41:15,2021-12-28 23:03:27,2
"454",2021-12-28 23:03:27,2021-12-29 10:41:59,1
"455",2021-12-29 10:41:59,2021-12-29 23:00:47,2
"456",2021-12-29 23:00:47,2021-12-30 10:41:36,1
"457",2021-12-30 10:41:36,2021-12-30 22:58:41,2
"458",2021-12-30 22:58:41,2021-12-31 10:43:47,1
"459",2021-12-31 10:43:47,2021-12-31 23:07:38,2
"460",2021-12-31 23:07:38,2022-01-01 10:41:17,1
"461",2022-01-01 10:41:17,2022-01-01 23:03:18,2
"462",2022-01-01 23:03:18,2022-01-02 10:43:47,1
"463",2022-01-02 10:43:47,2022-01-02 23:07:39,2
"464",2022-01-02 23:07:39,2022-01-03 10:49:28,1
"465",2022-01-03 10:49:28,2022-01-03 23:09:19,2
"466",2022-01-03 23:09:19,2022-01-04 10:43:18,1
"467",2022-01-04 10:43:18,2022-01-04 23:07:40,2
"468",2022-01-04 23:07:40,2022-01-05 10:41:19,1
"469",2022-01-05 10:41:19,2022-01-05 23:04:20,2
"470",2022-01-05 23:04:20,2022-01-06 10:54:29,1
"471",2022-01-06 10:54:29,2022-01-06 23:03:20,2
"472",2022-01-06 23:03:20,2022-01-07 10:46:20,1
"473",2022-01-07 10:46:20,2022-01-07 22:55:51,2
"474",2022-01-07 22:55:51,2022-01-08 10:51:20,1
"475",2022-01-08 10:51:20,2022-01-08 23:04:21,2
"476",2022-01-08 23:04:21,2022-01-09 10:58:56,1
"477",2022-01-09 10:58:56,2022-01-09 22:57:30,2
"478",2022-01-09 22:57:30,2022-01-10 10:47:09,1
"479",2022-01-10 10:47:09,2022-01-10 22:58:02,2
"480",2022-01-10 22:58:02,2022-01-11 10:50:01,1
"481",2022-01-11 10:50:01,2022-01-11 22:58:32,2
"482",2022-01-11 22:58:32,2022-01-12 10:50:02,1
"483",2022-01-12 10:50:02,2022-01-12 23:04:08,2
"484",2022-01-12 23:04:08,2022-01-13 10:50:22,1
"485",2022-01-13 10:50:22,2022-01-13 23:05:53,2
"486",2022-01-13 23:05:53,2022-01-14 10:48:52,1
"487",2022-01-14 10:48:52,2022-01-14 23:00:54,2
"488",2022-01-14 23:00:54,2022-01-15 10:51:23,1
"489",2022-01-15 10:51:23,2022-01-15 23:05:54,2
"490",2022-01-15 23:05:54,2022-01-16 10:40:23,1
"491",2022-01-16 10:40:23,2022-01-16 23:03:25,2
"492",2022-01-16 23:03:25,2022-01-17 10:48:54,1
"493",2022-01-17 10:48:54,2022-01-17 23:02:49,2
"494",2022-01-17 23:02:49,2022-01-18 10:46:24,1
"495",2022-01-18 10:46:24,2022-01-18 23:00:55,2
"496",2022-01-18 23:00:55,2022-01-19 10:56:45,1
"497",2022-01-19 10:56:45,2022-01-19 23:03:26,2
"498",2022-01-19 23:03:26,2022-01-20 10:53:55,1
"499",2022-01-20 10:53:55,2022-01-20 23:03:26,2
"500",2022-01-20 23:03:26,2022-01-21 10:56:25,1
"501",2022-01-21 10:56:25,2022-01-21 23:04:27,2
"502",2022-01-21 23:04:27,2022-01-22 11:00:06,1
"503",2022-01-22 11:00:06,2022-01-22 23:08:27,2
"504",2022-01-22 23:08:27,2022-01-23 10:56:26,1
"505",2022-01-23 10:56:26,2022-01-23 23:08:27,2
"506",2022-01-23 23:08:27,2022-01-24 10:55:27,1
"507",2022-01-24 10:55:27,2022-01-24 23:03:28,2
"508",2022-01-24 23:03:28,2022-01-25 10:56:57,1
"509",2022-01-25 10:56:57,2022-01-25 23:03:08,2
"510",2022-01-25 23:03:08,2022-01-26 10:58:58,1
"511",2022-01-26 10:58:58,2022-01-26 23:03:09,2
"512",2022-01-26 23:03:09,2022-01-27 11:03:58,1
"513",2022-01-27 11:03:58,2022-01-27 23:05:59,2
"514",2022-01-27 23:05:59,2022-01-28 11:01:50,1
"515",2022-01-28 11:01:50,2022-01-28 23:03:10,2
"516",2022-01-28 23:03:10,2022-01-29 10:58:59,1
"517",2022-01-29 10:58:59,2022-01-29 23:03:30,2
"518",2022-01-29 23:03:30,2022-01-30 10:51:49,1
"519",2022-01-30 10:51:49,2022-01-30 23:07:45,2
"520",2022-01-30 23:07:45,2022-01-31 10:56:30,1
"521",2022-01-31 10:56:30,2022-01-31 23:08:31,2
"522",2022-01-31 23:08:31,2022-02-01 10:57:10,1
"523",2022-02-01 10:57:10,2022-02-01 22:59:31,2
"524",2022-02-01 22:59:31,2022-02-02 11:00:30,1
"525",2022-02-02 11:00:30,2022-02-02 23:02:56,2
"526",2022-02-02 23:02:56,2022-02-03 11:01:39,1
"527",2022-02-03 11:01:39,2022-02-03 23:02:52,2
"528",2022-02-03 23:02:52,2022-02-04 11:01:31,1
"529",2022-02-04 11:01:31,2022-02-04 23:03:33,2
"530",2022-02-04 23:03:33,2022-02-05 11:00:32,1
"531",2022-02-05 11:00:32,2022-02-05 23:01:33,2
"532",2022-02-05 23:01:33,2022-02-06 10:46:32,1
"533",2022-02-06 10:46:32,2022-02-06 23:09:33,2
"534",2022-02-06 23:09:33,2022-02-07 10:59:03,1
"535",2022-02-07 10:59:03,2022-02-07 23:06:04,2
"536",2022-02-07 23:06:04,2022-02-08 11:02:03,1
"537",2022-02-08 11:02:03,2022-02-08 23:01:04,2
"538",2022-02-08 23:01:04,2022-02-09 11:04:03,1
"539",2022-02-09 11:04:03,2022-02-09 23:04:35,2
"540",2022-02-09 23:04:35,2022-02-10 10:55:34,1
"541",2022-02-10 10:55:34,2022-02-10 23:03:59,2
"542",2022-02-10 23:03:59,2022-02-11 11:00:34,1
"543",2022-02-11 11:00:34,2022-02-11 23:12:45,2
"544",2022-02-11 23:12:45,2022-02-12 10:59:05,1
"545",2022-02-12 10:59:05,2022-02-12 23:08:16,2
"546",2022-02-12 23:08:16,2022-02-13 10:57:23,1
"547",2022-02-13 10:57:23,2022-02-13 23:00:00,2
"548",2022-02-13 23:00:00,2022-02-14 10:59:05,1
"549",2022-02-14 10:59:05,2022-02-14 23:01:07,2
"550",2022-02-14 23:01:07,2022-02-15 11:04:06,1
"551",2022-02-15 11:04:06,2022-02-15 23:04:57,2
"552",2022-02-15 23:04:57,2022-02-16 10:55:36,1
"553",2022-02-16 10:55:36,2022-02-16 23:03:38,2
"554",2022-02-16 23:03:38,2022-02-17 11:07:07,1
"555",2022-02-17 11:07:07,2022-02-17 23:02:41,2
"556",2022-02-17 23:02:41,2022-02-18 11:09:07,1
"557",2022-02-18 11:09:07,2022-02-18 23:02:46,2
"558",2022-02-18 23:02:46,2022-02-19 11:05:18,1
"559",2022-02-19 11:05:18,2022-02-19 23:03:19,2
"560",2022-02-19 23:03:19,2022-02-20 10:50:18,1
"561",2022-02-20 10:50:18,2022-02-20 23:02:49,2
"562",2022-02-20 23:02:49,2022-02-21 10:56:38,1
"563",2022-02-21 10:56:38,2022-02-21 22:58:26,2
"564",2022-02-21 22:58:26,2022-02-22 11:00:39,1
"565",2022-02-22 11:00:39,2022-02-22 23:02:55,2
"566",2022-02-22 23:02:55,2022-02-23 11:06:39,1
"567",2022-02-23 11:06:39,2022-02-23 22:58:20,2
"568",2022-02-23 22:58:20,2022-02-24 11:09:10,1
"569",2022-02-24 11:09:10,2022-02-24 22:59:41,2
"570",2022-02-24 22:59:41,2022-02-25 11:09:10,1
"571",2022-02-25 11:09:10,2022-02-25 22:58:21,2
"572",2022-02-25 22:58:21,2022-02-26 11:02:01,1
"573",2022-02-26 11:02:01,2022-02-26 22:51:42,2
"574",2022-02-26 22:51:42,2022-02-27 11:00:41,1
"575",2022-02-27 11:00:41,2022-02-27 22:51:12,2
"576",2022-02-27 22:51:12,2022-02-28 11:07:01,1
"577",2022-02-28 11:07:01,2022-02-28 22:53:43,2
"578",2022-02-28 22:53:43,2022-03-01 11:09:12,1
"579",2022-03-01 11:09:12,2022-03-01 22:54:43,2
"580",2022-03-01 22:54:43,2022-03-02 11:09:12,1
"581",2022-03-02 11:09:12,2022-03-02 22:51:13,2
"582",2022-03-02 22:51:13,2022-03-03 11:09:13,1
"583",2022-03-03 11:09:13,2022-03-03 22:48:08,2
"584",2022-03-03 22:48:08,2022-03-04 11:09:13,1
"585",2022-03-04 11:09:13,2022-03-04 22:52:59,2
"586",2022-03-04 22:52:59,2022-03-05 11:05:43,1
"587",2022-03-05 11:05:43,2022-03-05 22:52:50,2
"588",2022-03-05 22:52:50,2022-03-06 11:08:29,1
"589",2022-03-06 11:08:29,2022-03-06 22:48:00,2
"590",2022-03-06 22:48:00,2022-03-07 11:10:51,1
"591",2022-03-07 11:10:51,2022-03-07 22:53:56,2
"592",2022-03-07 22:53:56,2022-03-08 11:05:45,1
"593",2022-03-08 11:05:45,2022-03-08 22:43:46,2
"594",2022-03-08 22:43:46,2022-03-09 11:02:05,1
"595",2022-03-09 11:02:05,2022-03-09 22:53:03,2
"596",2022-03-09 22:53:03,2022-03-10 11:07:06,1
"597",2022-03-10 11:07:06,2022-03-10 22:48:47,2
"598",2022-03-10 22:48:47,2022-03-11 11:06:46,1
"599",2022-03-11 11:06:46,2022-03-11 22:46:17,2
"600",2022-03-11 22:46:17,2022-03-12 11:01:46,1
"601",2022-03-12 11:01:46,2022-03-12 22:45:08,2
"602",2022-03-12 22:45:08,2022-03-13 11:09:17,1
"603",2022-03-13 11:09:17,2022-03-13 22:46:18,2
"604",2022-03-13 22:46:18,2022-03-14 11:10:47,1
"605",2022-03-14 11:10:47,2022-03-14 22:41:18,2
"606",2022-03-14 22:41:18,2022-03-15 11:05:48,1
"607",2022-03-15 11:05:48,2022-03-15 22:40:09,2
"608",2022-03-15 22:40:09,2022-03-16 11:04:18,1
"609",2022-03-16 11:04:18,2022-03-16 22:45:09,2
"610",2022-03-16 22:45:09,2022-03-17 11:06:48,1
"611",2022-03-17 11:06:48,2022-03-17 22:49:50,2
"612",2022-03-17 22:49:50,2022-03-18 10:27:44,1
"613",2022-03-18 10:27:44,2022-03-18 22:51:20,2
"614",2022-03-18 22:51:20,2022-03-19 11:02:09,1
"615",2022-03-19 11:02:09,2022-03-19 22:52:54,2
"616",2022-03-19 22:52:54,2022-03-20 11:09:20,1
"617",2022-03-20 11:09:20,2022-03-20 22:45:11,2
"618",2022-03-20 22:45:11,2022-03-21 11:01:50,1
"619",2022-03-21 11:01:50,2022-03-21 22:41:21,2
"620",2022-03-21 22:41:21,2022-03-22 11:07:21,1
"621",2022-03-22 11:07:21,2022-03-22 22:44:52,2
"622",2022-03-22 22:44:52,2022-03-23 10:45:51,1
"623",2022-03-23 10:45:51,2022-03-23 22:42:59,2
"624",2022-03-23 22:42:59,2022-03-24 11:02:38,1
"625",2022-03-24 11:02:38,2022-03-24 22:43:53,2
"626",2022-03-24 22:43:53,2022-03-25 11:01:52,1
"627",2022-03-25 11:01:52,2022-03-25 22:38:33,2
"628",2022-03-25 22:38:33,2022-03-26 11:17:12,1
"629",2022-03-26 11:17:12,2022-03-26 22:36:23,2
"630",2022-03-26 22:36:23,2022-03-27 10:55:53,1
"631",2022-03-27 10:55:53,2022-03-27 13:52:09,2
"632",2022-03-27 13:52:09,2022-03-27 15:08:53,1
"633",2022-03-27 15:08:53,2022-03-27 22:33:54,2
"634",2022-03-27 22:33:54,2022-03-28 11:12:33,1
"635",2022-03-28 11:12:33,2022-03-28 22:34:54,2
"636",2022-03-28 22:34:54,2022-03-29 11:11:09,1
"637",2022-03-29 11:11:09,2022-03-29 22:34:55,2
"638",2022-03-29 22:34:55,2022-03-30 11:14:24,1
"639",2022-03-30 11:14:24,2022-03-30 22:31:19,2
"640",2022-03-30 22:31:19,2022-03-31 11:06:54,1
"641",2022-03-31 11:06:54,2022-03-31 22:54:56,2
"642",2022-03-31 22:54:56,2022-04-01 11:04:25,1
"643",2022-04-01 11:04:25,2022-04-01 22:38:36,2
"644",2022-04-01 22:38:36,2022-04-02 11:10:55,1
"645",2022-04-02 11:10:55,2022-04-02 22:38:36,2
"646",2022-04-02 22:38:36,2022-04-03 11:10:56,1
"647",2022-04-03 11:10:56,2022-04-03 22:34:57,2
"648",2022-04-03 22:34:57,2022-04-04 11:14:26,1
"649",2022-04-04 11:14:26,2022-04-04 22:28:57,2
"650",2022-04-04 22:28:57,2022-04-05 11:12:26,1
"651",2022-04-05 11:12:26,2022-04-05 22:34:58,2
"652",2022-04-05 22:34:58,2022-04-06 11:14:27,1
"653",2022-04-06 11:14:27,2022-04-06 22:29:58,2
"654",2022-04-06 22:29:58,2022-04-07 11:14:27,1
"655",2022-04-07 11:14:27,2022-04-07 22:23:28,2
"656",2022-04-07 22:23:28,2022-04-08 11:19:28,1
"657",2022-04-08 11:19:28,2022-04-08 22:13:29,2
"658",2022-04-08 22:13:29,2022-04-09 11:25:38,1
"659",2022-04-09 11:25:38,2022-04-09 22:09:44,2
"660",2022-04-09 22:09:44,2022-04-10 11:05:59,1
"661",2022-04-10 11:05:59,2022-04-10 22:08:10,2
"662",2022-04-10 22:08:10,2022-04-11 11:06:59,1
"663",2022-04-11 11:06:59,2022-04-11 22:05:00,2
"664",2022-04-11 22:05:00,2022-04-12 11:04:29,1
"665",2022-04-12 11:04:29,2022-04-12 22:03:03,2
"666",2022-04-12 22:03:03,2022-04-13 11:04:30,1
"667",2022-04-13 11:04:30,2022-04-13 21:51:31,2
"668",2022-04-13 21:51:31,2022-04-14 11:00:40,1
"669",2022-04-14 11:00:40,2022-04-14 21:53:03,2
"670",2022-04-14 21:53:03,2022-04-15 11:01:01,1
"671",2022-04-15 11:01:01,2022-04-15 22:03:32,2
"672",2022-04-15 22:03:32,2022-04-16 10:46:01,1
"673",2022-04-16 10:46:01,2022-04-16 22:04:26,2
"674",2022-04-16 22:04:26,2022-04-17 10:51:01,1
"675",2022-04-17 10:51:01,2022-04-17 21:56:33,2
"676",2022-04-17 21:56:33,2022-04-18 10:46:02,1
"677",2022-04-18 10:46:02,2022-04-18 22:05:03,2
"678",2022-04-18 22:05:03,2022-04-19 10:48:00,1
"679",2022-04-19 10:48:00,2022-04-19 22:03:05,2
"680",2022-04-19 22:03:05,2022-04-20 10:50:43,1
"681",2022-04-20 10:50:43,2022-04-20 21:50:24,2
"682",2022-04-20 21:50:24,2022-04-21 11:07:23,1
"683",2022-04-21 11:07:23,2022-04-21 21:45:24,2
"684",2022-04-21 21:45:24,2022-04-22 11:03:02,1
"685",2022-04-22 11:03:02,2022-04-22 21:48:09,2
"686",2022-04-22 21:48:09,2022-04-23 10:57:12,1
"687",2022-04-23 10:57:12,2022-04-23 21:48:11,2
"688",2022-04-23 21:48:11,2022-04-24 11:04:34,1
"689",2022-04-24 11:04:34,2022-04-24 21:41:36,2
"690",2022-04-24 21:41:36,2022-04-25 11:03:00,1
"691",2022-04-25 11:03:00,2022-04-25 21:40:26,2
"692",2022-04-25 21:40:26,2022-04-26 10:59:35,1
"693",2022-04-26 10:59:35,2022-04-26 21:40:06,2
"694",2022-04-26 21:40:06,2022-04-27 11:02:57,1
"695",2022-04-27 11:02:57,2022-04-27 21:43:12,2
"696",2022-04-27 21:43:12,2022-04-28 11:03:06,1
"697",2022-04-28 11:03:06,2022-04-28 21:38:22,2
"698",2022-04-28 21:38:22,2022-04-29 11:07:39,1
"699",2022-04-29 11:07:39,2022-04-29 21:41:08,2
"700",2022-04-29 21:41:08,2022-04-30 10:37:44,1
"701",2022-04-30 10:37:44,2022-04-30 22:00:58,2
"702",2022-04-30 22:00:58,2022-05-01 10:34:43,1
"703",2022-05-01 10:34:43,2022-05-01 22:03:09,2
"704",2022-05-01 22:03:09,2022-05-02 10:22:49,1
"705",2022-05-02 10:22:49,2022-05-02 21:53:28,2
"706",2022-05-02 21:53:28,2022-05-03 11:05:43,1
"707",2022-05-03 11:05:43,2022-05-03 21:49:21,2
"708",2022-05-03 21:49:21,2022-05-04 10:42:41,1
"709",2022-05-04 10:42:41,2022-05-04 21:48:13,2
"710",2022-05-04 21:48:13,2022-05-05 10:58:54,1
"711",2022-05-05 10:58:54,2022-05-05 21:48:38,2
"712",2022-05-05 21:48:38,2022-05-06 10:55:19,1
"713",2022-05-06 10:55:19,2022-05-06 21:48:20,2
"714",2022-05-06 21:48:20,2022-05-07 10:37:22,1
"715",2022-05-07 10:37:22,2022-05-07 21:48:13,2
"716",2022-05-07 21:48:13,2022-05-08 10:39:46,1
"717",2022-05-08 10:39:46,2022-05-08 21:53:20,2
"718",2022-05-08 21:53:20,2022-05-09 10:38:00,1
