"","tFirst","tSecond","type"
"451",2022-01-02 10:54:20,2022-01-02 23:00:43,2
"452",2022-01-02 23:00:43,2022-01-03 10:49:51,1
"453",2022-01-03 10:49:51,2022-01-03 23:00:46,2
"454",2022-01-03 23:00:46,2022-01-04 10:45:17,1
"455",2022-01-04 10:45:17,2022-01-04 23:02:23,2
"456",2022-01-04 23:02:23,2022-01-05 10:46:52,1
"457",2022-01-05 10:46:52,2022-01-05 23:00:32,2
"458",2022-01-05 23:00:32,2022-01-06 10:56:08,1
"459",2022-01-06 10:56:08,2022-01-06 22:57:45,2
"460",2022-01-06 22:57:45,2022-01-07 10:49:24,1
"461",2022-01-07 10:49:24,2022-01-07 23:00:31,2
"462",2022-01-07 23:00:31,2022-01-08 10:58:40,1
"463",2022-01-08 10:58:40,2022-01-08 22:53:56,2
"464",2022-01-08 22:53:56,2022-01-09 10:59:26,1
"465",2022-01-09 10:59:26,2022-01-09 22:58:57,2
"466",2022-01-09 22:58:57,2022-01-10 10:51:57,1
"467",2022-01-10 10:51:57,2022-01-10 23:02:28,2
"468",2022-01-10 23:02:28,2022-01-11 10:59:03,1
"469",2022-01-11 10:59:03,2022-01-11 23:02:29,2
"470",2022-01-11 23:02:29,2022-01-12 10:56:58,1
"471",2022-01-12 10:56:58,2022-01-12 23:02:30,2
"472",2022-01-12 23:02:30,2022-01-13 10:59:05,1
"473",2022-01-13 10:59:05,2022-01-13 23:03:20,2
"474",2022-01-13 23:03:20,2022-01-14 10:58:10,1
"475",2022-01-14 10:58:10,2022-01-14 22:59:01,2
"476",2022-01-14 22:59:01,2022-01-15 11:00:18,1
"477",2022-01-15 11:00:18,2022-01-15 23:00:55,2
"478",2022-01-15 23:00:55,2022-01-16 10:57:02,1
"479",2022-01-16 10:57:02,2022-01-16 23:00:39,2
"480",2022-01-16 23:00:39,2022-01-17 10:56:32,1
"481",2022-01-17 10:56:32,2022-01-17 22:56:34,2
"482",2022-01-17 22:56:34,2022-01-18 10:58:33,1
"483",2022-01-18 10:58:33,2022-01-18 22:57:35,2
"484",2022-01-18 22:57:35,2022-01-19 10:59:10,1
"485",2022-01-19 10:59:10,2022-01-19 23:00:43,2
"486",2022-01-19 23:00:43,2022-01-20 10:55:11,1
"487",2022-01-20 10:55:11,2022-01-20 23:01:36,2
"488",2022-01-20 23:01:36,2022-01-21 10:58:36,1
"489",2022-01-21 10:58:36,2022-01-21 23:06:07,2
"490",2022-01-21 23:06:07,2022-01-22 10:55:13,1
"491",2022-01-22 10:55:13,2022-01-22 23:02:38,2
"492",2022-01-22 23:02:38,2022-01-23 11:06:22,1
"493",2022-01-23 11:06:22,2022-01-23 22:57:39,2
"494",2022-01-23 22:57:39,2022-01-24 10:58:18,1
"495",2022-01-24 10:58:18,2022-01-24 23:06:20,2
"496",2022-01-24 23:06:20,2022-01-25 11:00:22,1
"497",2022-01-25 11:00:22,2022-01-25 23:07:40,2
"498",2022-01-25 23:07:40,2022-01-26 11:05:17,1
"499",2022-01-26 11:05:17,2022-01-26 22:59:56,2
"500",2022-01-26 22:59:56,2022-01-27 11:04:17,1
"501",2022-01-27 11:04:17,2022-01-27 23:05:46,2
"502",2022-01-27 23:05:46,2022-01-28 11:00:20,1
"503",2022-01-28 11:00:20,2022-01-28 23:05:45,2
"504",2022-01-28 23:05:45,2022-01-29 11:06:27,1
"505",2022-01-29 11:06:27,2022-01-29 23:10:48,2
"506",2022-01-29 23:10:48,2022-01-30 11:03:58,1
"507",2022-01-30 11:03:58,2022-01-30 23:05:50,2
"508",2022-01-30 23:05:50,2022-01-31 11:02:14,1
"509",2022-01-31 11:02:14,2022-01-31 23:01:45,2
"510",2022-01-31 23:01:45,2022-02-01 11:05:21,1
"511",2022-02-01 11:05:21,2022-02-01 22:56:46,2
"512",2022-02-01 22:56:46,2022-02-02 11:05:38,1
"513",2022-02-02 11:05:38,2022-02-02 22:56:27,2
"514",2022-02-02 22:56:27,2022-02-03 11:07:23,1
"515",2022-02-03 11:07:23,2022-02-03 22:56:48,2
"516",2022-02-03 22:56:48,2022-02-04 11:09:54,1
"517",2022-02-04 11:09:54,2022-02-04 22:59:19,2
"518",2022-02-04 22:59:19,2022-02-05 11:05:44,1
"519",2022-02-05 11:05:44,2022-02-05 23:04:20,2
"520",2022-02-05 23:04:20,2022-02-06 11:09:37,1
"521",2022-02-06 11:09:37,2022-02-06 23:05:51,2
"522",2022-02-06 23:05:51,2022-02-07 11:06:35,1
"523",2022-02-07 11:06:35,2022-02-07 23:02:51,2
"524",2022-02-07 23:02:51,2022-02-08 11:05:38,1
"525",2022-02-08 11:05:38,2022-02-08 23:00:57,2
"526",2022-02-08 23:00:57,2022-02-09 11:10:28,1
"527",2022-02-09 11:10:28,2022-02-09 23:01:01,2
"528",2022-02-09 23:01:01,2022-02-10 11:06:37,1
"529",2022-02-10 11:06:37,2022-02-10 22:56:54,2
"530",2022-02-10 22:56:54,2022-02-11 11:09:35,1
"531",2022-02-11 11:09:35,2022-02-11 23:01:55,2
"532",2022-02-11 23:01:55,2022-02-12 11:07:54,1
"533",2022-02-12 11:07:54,2022-02-12 22:56:35,2
"534",2022-02-12 22:56:35,2022-02-13 11:11:40,1
"535",2022-02-13 11:11:40,2022-02-13 23:01:56,2
"536",2022-02-13 23:01:56,2022-02-14 11:07:26,1
"537",2022-02-14 11:07:26,2022-02-14 22:54:27,2
"538",2022-02-14 22:54:27,2022-02-15 11:07:27,1
"539",2022-02-15 11:07:27,2022-02-15 22:54:58,2
"540",2022-02-15 22:54:58,2022-02-16 11:04:57,1
"541",2022-02-16 11:04:57,2022-02-16 22:53:19,2
"542",2022-02-16 22:53:19,2022-02-17 11:08:58,1
"543",2022-02-17 11:08:58,2022-02-17 22:52:00,2
"544",2022-02-17 22:52:00,2022-02-18 11:10:52,1
"545",2022-02-18 11:10:52,2022-02-18 22:57:00,2
"546",2022-02-18 22:57:00,2022-02-19 11:13:40,1
"547",2022-02-19 11:13:40,2022-02-19 22:54:31,2
"548",2022-02-19 22:54:31,2022-02-20 11:13:37,1
"549",2022-02-20 11:13:37,2022-02-20 22:53:52,2
"550",2022-02-20 22:53:52,2022-02-21 11:05:10,1
"551",2022-02-21 11:05:10,2022-02-21 22:52:45,2
"552",2022-02-21 22:52:45,2022-02-22 11:13:12,1
"553",2022-02-22 11:13:12,2022-02-22 22:53:04,2
"554",2022-02-22 22:53:04,2022-02-23 11:11:48,1
"555",2022-02-23 11:11:48,2022-02-23 22:52:05,2
"556",2022-02-23 22:52:05,2022-02-24 11:09:19,1
"557",2022-02-24 11:09:19,2022-02-24 22:55:20,2
"558",2022-02-24 22:55:20,2022-02-25 11:11:50,1
"559",2022-02-25 11:11:50,2022-02-25 22:54:36,2
"560",2022-02-25 22:54:36,2022-02-26 11:15:42,1
"561",2022-02-26 11:15:42,2022-02-26 22:53:07,2
"562",2022-02-26 22:53:07,2022-02-27 11:15:50,1
"563",2022-02-27 11:15:50,2022-02-27 22:51:10,2
"564",2022-02-27 22:51:10,2022-02-28 11:10:35,1
"565",2022-02-28 11:10:35,2022-02-28 22:51:49,2
"566",2022-02-28 22:51:49,2022-03-01 11:10:08,1
"567",2022-03-01 11:10:08,2022-03-01 22:51:30,2
"568",2022-03-01 22:51:30,2022-03-02 11:09:09,1
"569",2022-03-02 11:09:09,2022-03-02 22:48:30,2
"570",2022-03-02 22:48:30,2022-03-03 11:10:10,1
"571",2022-03-03 11:10:10,2022-03-03 22:47:11,2
"572",2022-03-03 22:47:11,2022-03-04 11:09:11,1
"573",2022-03-04 11:09:11,2022-03-04 22:47:12,2
"574",2022-03-04 22:47:12,2022-03-05 11:05:12,1
"575",2022-03-05 11:05:12,2022-03-05 22:51:37,2
"576",2022-03-05 22:51:37,2022-03-06 11:15:02,1
"577",2022-03-06 11:15:02,2022-03-06 22:46:54,2
"578",2022-03-06 22:46:54,2022-03-07 11:06:03,1
"579",2022-03-07 11:06:03,2022-03-07 22:46:55,2
"580",2022-03-07 22:46:55,2022-03-08 11:06:11,1
"581",2022-03-08 11:06:11,2022-03-08 22:48:35,2
"582",2022-03-08 22:48:35,2022-03-09 11:15:15,1
"583",2022-03-09 11:15:15,2022-03-09 22:49:46,2
"584",2022-03-09 22:49:46,2022-03-10 11:10:16,1
"585",2022-03-10 11:10:16,2022-03-10 22:51:19,2
"586",2022-03-10 22:51:19,2022-03-11 11:12:47,1
"587",2022-03-11 11:12:47,2022-03-11 22:52:18,2
"588",2022-03-11 22:52:18,2022-03-12 11:02:47,1
"589",2022-03-12 11:02:47,2022-03-12 22:46:23,2
"590",2022-03-12 22:46:23,2022-03-13 11:04:18,1
"591",2022-03-13 11:04:18,2022-03-13 22:42:00,2
"592",2022-03-13 22:42:00,2022-03-14 11:10:19,1
"593",2022-03-14 11:10:19,2022-03-14 22:39:50,2
"594",2022-03-14 22:39:50,2022-03-15 11:00:50,1
"595",2022-03-15 11:00:50,2022-03-15 22:42:01,2
"596",2022-03-15 22:42:01,2022-03-16 11:09:21,1
"597",2022-03-16 11:09:21,2022-03-16 22:42:22,2
"598",2022-03-16 22:42:22,2022-03-17 11:15:58,1
"599",2022-03-17 11:15:58,2022-03-17 22:39:53,2
"600",2022-03-17 22:39:53,2022-03-18 11:12:07,1
"601",2022-03-18 11:12:07,2022-03-18 22:46:27,2
"602",2022-03-18 22:46:27,2022-03-19 11:00:23,1
"603",2022-03-19 11:00:23,2022-03-19 22:43:10,2
"604",2022-03-19 22:43:10,2022-03-20 11:12:09,1
"605",2022-03-20 11:12:09,2022-03-20 22:46:27,2
"606",2022-03-20 22:46:27,2022-03-21 11:18:01,1
"607",2022-03-21 11:18:01,2022-03-21 22:36:41,2
"608",2022-03-21 22:36:41,2022-03-22 11:05:46,1
"609",2022-03-22 11:05:46,2022-03-22 22:26:57,2
"610",2022-03-22 22:26:57,2022-03-23 11:07:57,1
"611",2022-03-23 11:07:57,2022-03-23 22:33:28,2
"612",2022-03-23 22:33:28,2022-03-24 11:02:57,1
"613",2022-03-24 11:02:57,2022-03-24 22:24:59,2
"614",2022-03-24 22:24:59,2022-03-25 11:10:04,1
"615",2022-03-25 11:10:04,2022-03-25 22:17:30,2
"616",2022-03-25 22:17:30,2022-03-26 10:57:14,1
"617",2022-03-26 10:57:14,2022-03-26 22:03:50,2
"618",2022-03-26 22:03:50,2022-03-27 10:35:30,1
"619",2022-03-27 10:35:30,2022-03-27 22:26:46,2
"620",2022-03-27 22:26:46,2022-03-28 10:36:29,1
"621",2022-03-28 10:36:29,2022-03-28 22:18:32,2
"622",2022-03-28 22:18:32,2022-03-29 10:46:25,1
"623",2022-03-29 10:46:25,2022-03-29 22:11:37,2
"624",2022-03-29 22:11:37,2022-03-30 10:51:19,1
"625",2022-03-30 10:51:19,2022-03-30 22:07:14,2
"626",2022-03-30 22:07:14,2022-03-31 10:51:31,1
"627",2022-03-31 10:51:31,2022-03-31 22:12:10,2
"628",2022-03-31 22:12:10,2022-04-01 10:40:34,1
"629",2022-04-01 10:40:34,2022-04-01 22:18:55,2
"630",2022-04-01 22:18:55,2022-04-02 10:34:35,1
"631",2022-04-02 10:34:35,2022-04-02 22:11:40,2
"632",2022-04-02 22:11:40,2022-04-03 10:51:12,1
"633",2022-04-03 10:51:12,2022-04-03 22:01:45,2
"634",2022-04-03 22:01:45,2022-04-04 10:54:36,1
"635",2022-04-04 10:54:36,2022-04-04 22:01:47,2
"636",2022-04-04 22:01:47,2022-04-05 10:54:37,1
"637",2022-04-05 10:54:37,2022-04-05 21:58:39,2
"638",2022-04-05 21:58:39,2022-04-06 10:54:18,1
"639",2022-04-06 10:54:18,2022-04-06 21:56:46,2
"640",2022-04-06 21:56:46,2022-04-07 10:56:33,1
"641",2022-04-07 10:56:33,2022-04-07 21:56:47,2
"642",2022-04-07 21:56:47,2022-04-08 10:54:40,1
"643",2022-04-08 10:54:40,2022-04-08 21:53:41,2
"644",2022-04-08 21:53:41,2022-04-09 11:01:34,1
"645",2022-04-09 11:01:34,2022-04-09 21:48:27,2
"646",2022-04-09 21:48:27,2022-04-10 10:56:39,1
"647",2022-04-10 10:56:39,2022-04-10 21:57:43,2
"648",2022-04-10 21:57:43,2022-04-11 10:55:42,1
"649",2022-04-11 10:55:42,2022-04-11 21:51:52,2
"650",2022-04-11 21:51:52,2022-04-12 10:54:43,1
"651",2022-04-12 10:54:43,2022-04-12 21:52:11,2
"652",2022-04-12 21:52:11,2022-04-13 10:56:09,1
"653",2022-04-13 10:56:09,2022-04-13 21:51:57,2
"654",2022-04-13 21:51:57,2022-04-14 10:59:25,1
"655",2022-04-14 10:59:25,2022-04-14 21:47:32,2
"656",2022-04-14 21:47:32,2022-04-15 10:56:42,1
"657",2022-04-15 10:56:42,2022-04-15 22:01:02,2
"658",2022-04-15 22:01:02,2022-04-16 10:51:37,1
"659",2022-04-16 10:51:37,2022-04-16 21:57:58,2
"660",2022-04-16 21:57:58,2022-04-17 10:51:45,1
"661",2022-04-17 10:51:45,2022-04-17 21:59:09,2
"662",2022-04-17 21:59:09,2022-04-18 10:51:38,1
"663",2022-04-18 10:51:38,2022-04-18 22:02:14,2
"664",2022-04-18 22:02:14,2022-04-19 10:45:17,1
"665",2022-04-19 10:45:17,2022-04-19 22:03:57,2
"666",2022-04-19 22:03:57,2022-04-20 10:36:22,1
"667",2022-04-20 10:36:22,2022-04-20 22:02:23,2
"668",2022-04-20 22:02:23,2022-04-21 10:51:36,1
"669",2022-04-21 10:51:36,2022-04-21 21:50:16,2
"670",2022-04-21 21:50:16,2022-04-22 11:00:43,1
"671",2022-04-22 11:00:43,2022-04-22 21:49:43,2
"672",2022-04-22 21:49:43,2022-04-23 10:51:43,1
"673",2022-04-23 10:51:43,2022-04-23 21:47:20,2
"674",2022-04-23 21:47:20,2022-04-24 11:05:00,1
"675",2022-04-24 11:05:00,2022-04-24 21:47:48,2
"676",2022-04-24 21:47:48,2022-04-25 10:51:33,1
"677",2022-04-25 10:51:33,2022-04-25 21:48:37,2
"678",2022-04-25 21:48:37,2022-04-26 10:55:43,1
"679",2022-04-26 10:55:43,2022-04-26 21:44:03,2
"680",2022-04-26 21:44:03,2022-04-27 11:04:06,1
"681",2022-04-27 11:04:06,2022-04-27 21:43:22,2
"682",2022-04-27 21:43:22,2022-04-28 10:55:14,1
"683",2022-04-28 10:55:14,2022-04-28 21:43:40,2
"684",2022-04-28 21:43:40,2022-04-29 10:56:06,1
"685",2022-04-29 10:56:06,2022-04-29 21:44:24,2
"686",2022-04-29 21:44:24,2022-04-30 10:46:38,1
"687",2022-04-30 10:46:38,2022-04-30 21:57:28,2
"688",2022-04-30 21:57:28,2022-05-01 10:50:47,1
"689",2022-05-01 10:50:47,2022-05-01 22:17:02,2
"690",2022-05-01 22:17:02,2022-05-02 10:49:10,1
"691",2022-05-02 10:49:10,2022-05-02 21:47:07,2
"692",2022-05-02 21:47:07,2022-05-03 11:10:29,1
"693",2022-05-03 11:10:29,2022-05-03 21:47:09,2
"694",2022-05-03 21:47:09,2022-05-04 11:02:46,1
"695",2022-05-04 11:02:46,2022-05-04 21:38:21,2
"696",2022-05-04 21:38:21,2022-05-05 10:56:59,1
"697",2022-05-05 10:56:59,2022-05-05 21:32:38,2
"698",2022-05-05 21:32:38,2022-05-06 11:00:51,1
"699",2022-05-06 11:00:51,2022-05-06 21:33:22,2
"700",2022-05-06 21:33:22,2022-05-07 10:22:03,1
"701",2022-05-07 10:22:03,2022-05-07 21:37:45,2
"702",2022-05-07 21:37:45,2022-05-08 10:47:01,1
"703",2022-05-08 10:47:01,2022-05-08 21:38:09,2
"704",2022-05-08 21:38:09,2022-05-09 10:46:59,1
"705",2022-05-09 10:46:59,2022-05-09 21:37:21,2
"706",2022-05-09 21:37:21,2022-05-10 10:58:36,1
"707",2022-05-10 10:58:36,2022-05-10 21:32:56,2
"708",2022-05-10 21:32:56,2022-05-11 11:01:55,1
"709",2022-05-11 11:01:55,2022-05-11 21:47:49,2
"710",2022-05-11 21:47:49,2022-05-12 10:50:08,1
"711",2022-05-12 10:50:08,2022-05-12 21:45:39,2
"712",2022-05-12 21:45:39,2022-05-13 10:41:42,1
"713",2022-05-13 10:41:42,2022-05-13 21:37:17,2
"714",2022-05-13 21:37:17,2022-05-14 11:05:10,1
"715",2022-05-14 11:05:10,2022-05-14 21:40:41,2
"716",2022-05-14 21:40:41,2022-05-15 11:05:11,1
"717",2022-05-15 11:05:11,2022-05-15 21:32:35,2
"718",2022-05-15 21:32:35,2022-05-16 11:01:31,1
"719",2022-05-16 11:01:31,2022-05-16 21:30:37,2
"720",2022-05-16 21:30:37,2022-05-17 11:16:55,1
"721",2022-05-17 11:16:55,2022-05-17 21:32:16,2
"722",2022-05-17 21:32:16,2022-05-18 11:12:00,1
"723",2022-05-18 11:12:00,2022-05-18 21:27:40,2
"724",2022-05-18 21:27:40,2022-05-19 11:16:54,1
"725",2022-05-19 11:16:54,2022-05-19 21:29:15,2
"726",2022-05-19 21:29:15,2022-05-20 11:11:39,1
"727",2022-05-20 11:11:39,2022-05-20 21:27:44,2
"728",2022-05-20 21:27:44,2022-05-21 11:06:50,1
"729",2022-05-21 11:06:50,2022-05-21 21:41:32,2
"730",2022-05-21 21:41:32,2022-05-22 10:57:12,1
"731",2022-05-22 10:57:12,2022-05-22 21:43:21,2
"732",2022-05-22 21:43:21,2022-05-23 11:01:24,1
"733",2022-05-23 11:01:24,2022-05-23 21:43:19,2
"734",2022-05-23 21:43:19,2022-05-24 11:11:18,1
"735",2022-05-24 11:11:18,2022-05-24 21:44:12,2
"736",2022-05-24 21:44:12,2022-05-25 11:11:35,1
"737",2022-05-25 11:11:35,2022-05-25 21:37:35,2
"738",2022-05-25 21:37:35,2022-05-26 11:01:46,1
"739",2022-05-26 11:01:46,2022-05-26 21:43:01,2
"740",2022-05-26 21:43:01,2022-05-27 11:06:45,1
"741",2022-05-27 11:06:45,2022-05-27 21:38:22,2
"742",2022-05-27 21:38:22,2022-05-28 11:10:14,1
"743",2022-05-28 11:10:14,2022-05-28 21:38:23,2
"744",2022-05-28 21:38:23,2022-05-29 11:15:15,1
"745",2022-05-29 11:15:15,2022-05-29 21:23:56,2
"746",2022-05-29 21:23:56,2022-05-30 11:07:08,1
"747",2022-05-30 11:07:08,2022-05-30 21:42:36,2
"748",2022-05-30 21:42:36,2022-05-31 10:38:09,1
"749",2022-05-31 10:38:09,2022-05-31 21:38:50,2
"750",2022-05-31 21:38:50,2022-06-01 11:07:20,1
"751",2022-06-01 11:07:20,2022-06-01 21:37:30,2
"752",2022-06-01 21:37:30,2022-06-02 11:33:11,1
"753",2022-06-02 11:33:11,2022-06-02 21:15:27,2
"754",2022-06-02 21:15:27,2022-06-03 11:34:26,1
"755",2022-06-03 11:34:26,2022-06-03 21:14:48,2
"756",2022-06-03 21:14:48,2022-06-04 11:33:27,1
"757",2022-06-04 11:33:27,2022-06-04 21:13:09,2
"758",2022-06-04 21:13:09,2022-06-05 12:44:04,1
"759",2022-06-05 12:44:04,2022-06-05 21:13:53,2
