"","tFirst","tSecond","type"
"451",2021-12-27 23:04:43,2021-12-28 10:48:22,1
"452",2021-12-28 10:48:22,2021-12-28 23:04:05,2
"453",2021-12-28 23:04:05,2021-12-29 11:00:33,1
"454",2021-12-29 11:00:33,2021-12-29 23:05:04,2
"455",2021-12-29 23:05:04,2021-12-30 10:58:48,1
"456",2021-12-30 10:58:48,2021-12-30 23:04:11,2
"457",2021-12-30 23:04:11,2021-12-31 11:02:04,1
"458",2021-12-31 11:02:04,2021-12-31 23:04:08,2
"459",2021-12-31 23:04:08,2022-01-01 11:00:35,1
"460",2022-01-01 11:00:35,2022-01-01 23:04:27,2
"461",2022-01-01 23:04:27,2022-01-02 10:57:05,1
"462",2022-01-02 10:57:05,2022-01-02 23:09:37,2
"463",2022-01-02 23:09:37,2022-01-03 10:57:06,1
"464",2022-01-03 10:57:06,2022-01-03 23:09:11,2
"465",2022-01-03 23:09:11,2022-01-04 11:00:37,1
"466",2022-01-04 11:00:37,2022-01-04 23:04:19,2
"467",2022-01-04 23:04:19,2022-01-05 10:59:05,1
"468",2022-01-05 10:59:05,2022-01-05 23:09:26,2
"469",2022-01-05 23:09:26,2022-01-06 11:08:08,1
"470",2022-01-06 11:08:08,2022-01-06 23:09:34,2
"471",2022-01-06 23:09:34,2022-01-07 11:08:29,1
"472",2022-01-07 11:08:29,2022-01-07 23:02:00,2
"473",2022-01-07 23:02:00,2022-01-08 11:03:46,1
"474",2022-01-08 11:03:46,2022-01-08 23:06:11,2
"475",2022-01-08 23:06:11,2022-01-09 11:05:40,1
"476",2022-01-09 11:05:40,2022-01-09 23:09:21,2
"477",2022-01-09 23:09:21,2022-01-10 11:03:11,1
"478",2022-01-10 11:03:11,2022-01-10 23:09:17,2
"479",2022-01-10 23:09:17,2022-01-11 11:03:12,1
"480",2022-01-11 11:03:12,2022-01-11 23:09:30,2
"481",2022-01-11 23:09:30,2022-01-12 11:12:13,1
"482",2022-01-12 11:12:13,2022-01-12 23:03:14,2
"483",2022-01-12 23:03:14,2022-01-13 11:13:43,1
"484",2022-01-13 11:13:43,2022-01-13 23:08:15,2
"485",2022-01-13 23:08:15,2022-01-14 11:12:14,1
"486",2022-01-14 11:12:14,2022-01-14 23:06:35,2
"487",2022-01-14 23:06:35,2022-01-15 11:15:45,1
"488",2022-01-15 11:15:45,2022-01-15 23:06:16,2
"489",2022-01-15 23:06:16,2022-01-16 11:08:51,1
"490",2022-01-16 11:08:51,2022-01-16 23:06:17,2
"491",2022-01-16 23:06:17,2022-01-17 11:12:16,1
"492",2022-01-17 11:12:16,2022-01-17 23:07:48,2
"493",2022-01-17 23:07:48,2022-01-18 11:14:02,1
"494",2022-01-18 11:14:02,2022-01-18 23:06:18,2
"495",2022-01-18 23:06:18,2022-01-19 11:15:48,1
"496",2022-01-19 11:15:48,2022-01-19 23:06:04,2
"497",2022-01-19 23:06:04,2022-01-20 11:12:18,1
"498",2022-01-20 11:12:18,2022-01-20 23:09:37,2
"499",2022-01-20 23:09:37,2022-01-21 11:09:02,1
"500",2022-01-21 11:09:02,2022-01-21 23:09:44,2
"501",2022-01-21 23:09:44,2022-01-22 11:08:20,1
"502",2022-01-22 11:08:20,2022-01-22 23:09:23,2
"503",2022-01-22 23:09:23,2022-01-23 11:12:20,1
"504",2022-01-23 11:12:20,2022-01-23 23:09:46,2
"505",2022-01-23 23:09:46,2022-01-24 11:13:41,1
"506",2022-01-24 11:13:41,2022-01-24 23:11:23,2
"507",2022-01-24 23:11:23,2022-01-25 11:17:22,1
"508",2022-01-25 11:17:22,2022-01-25 23:09:53,2
"509",2022-01-25 23:09:53,2022-01-26 11:17:23,1
"510",2022-01-26 11:17:23,2022-01-26 23:09:26,2
"511",2022-01-26 23:09:26,2022-01-27 11:17:23,1
"512",2022-01-27 11:17:23,2022-01-27 23:11:25,2
"513",2022-01-27 23:11:25,2022-01-28 11:08:44,1
"514",2022-01-28 11:08:44,2022-01-28 23:12:55,2
"515",2022-01-28 23:12:55,2022-01-29 11:18:45,1
"516",2022-01-29 11:18:45,2022-01-29 23:07:56,2
"517",2022-01-29 23:07:56,2022-01-30 11:13:45,1
"518",2022-01-30 11:13:45,2022-01-30 23:08:42,2
"519",2022-01-30 23:08:42,2022-01-31 11:20:56,1
"520",2022-01-31 11:20:56,2022-01-31 23:10:08,2
"521",2022-01-31 23:10:08,2022-02-01 11:27:07,1
"522",2022-02-01 11:27:07,2022-02-01 23:06:28,2
"523",2022-02-01 23:06:28,2022-02-02 11:22:28,1
"524",2022-02-02 11:22:28,2022-02-02 23:06:29,2
"525",2022-02-02 23:06:29,2022-02-03 11:18:28,1
"526",2022-02-03 11:18:28,2022-02-03 23:09:43,2
"527",2022-02-03 23:09:43,2022-02-04 11:20:14,1
"528",2022-02-04 11:20:14,2022-02-04 22:58:30,2
"529",2022-02-04 22:58:30,2022-02-05 11:19:00,1
"530",2022-02-05 11:19:00,2022-02-05 23:11:31,2
"531",2022-02-05 23:11:31,2022-02-06 11:16:00,1
"532",2022-02-06 11:16:00,2022-02-06 23:09:34,2
"533",2022-02-06 23:09:34,2022-02-07 11:18:51,1
"534",2022-02-07 11:18:51,2022-02-07 23:09:38,2
"535",2022-02-07 23:09:38,2022-02-08 11:18:32,1
"536",2022-02-08 11:18:32,2022-02-08 23:09:38,2
"537",2022-02-08 23:09:38,2022-02-09 11:18:53,1
"538",2022-02-09 11:18:53,2022-02-09 23:09:35,2
"539",2022-02-09 23:09:35,2022-02-10 11:17:33,1
"540",2022-02-10 11:17:33,2022-02-10 23:06:35,2
"541",2022-02-10 23:06:35,2022-02-11 11:12:34,1
"542",2022-02-11 11:12:34,2022-02-11 23:11:35,2
"543",2022-02-11 23:11:35,2022-02-12 11:18:55,1
"544",2022-02-12 11:18:55,2022-02-12 23:08:06,2
"545",2022-02-12 23:08:06,2022-02-13 11:22:15,1
"546",2022-02-13 11:22:15,2022-02-13 23:04:45,2
"547",2022-02-13 23:04:45,2022-02-14 11:23:36,1
"548",2022-02-14 11:23:36,2022-02-14 23:03:52,2
"549",2022-02-14 23:03:52,2022-02-15 11:23:57,1
"550",2022-02-15 11:23:57,2022-02-15 23:04:51,2
"551",2022-02-15 23:04:51,2022-02-16 11:20:38,1
"552",2022-02-16 11:20:38,2022-02-16 23:01:39,2
"553",2022-02-16 23:01:39,2022-02-17 11:22:38,1
"554",2022-02-17 11:22:38,2022-02-17 23:01:40,2
"555",2022-02-17 23:01:40,2022-02-18 11:23:39,1
"556",2022-02-18 11:23:39,2022-02-18 23:04:41,2
"557",2022-02-18 23:04:41,2022-02-19 11:23:40,1
"558",2022-02-19 11:23:40,2022-02-19 23:05:41,2
"559",2022-02-19 23:05:41,2022-02-20 11:21:10,1
"560",2022-02-20 11:21:10,2022-02-20 23:06:42,2
"561",2022-02-20 23:06:42,2022-02-21 11:23:41,1
"562",2022-02-21 11:23:41,2022-02-21 23:10:42,2
"563",2022-02-21 23:10:42,2022-02-22 11:24:18,1
"564",2022-02-22 11:24:18,2022-02-22 23:05:43,2
"565",2022-02-22 23:05:43,2022-02-23 11:17:23,1
"566",2022-02-23 11:17:23,2022-02-23 23:05:14,2
"567",2022-02-23 23:05:14,2022-02-24 11:21:13,1
"568",2022-02-24 11:21:13,2022-02-24 23:05:25,2
"569",2022-02-24 23:05:25,2022-02-25 11:17:44,1
"570",2022-02-25 11:17:44,2022-02-25 23:01:45,2
"571",2022-02-25 23:01:45,2022-02-26 11:22:25,1
"572",2022-02-26 11:22:25,2022-02-26 22:56:46,2
"573",2022-02-26 22:56:46,2022-02-27 11:25:30,1
"574",2022-02-27 11:25:30,2022-02-27 23:00:11,2
"575",2022-02-27 23:00:11,2022-02-28 11:23:46,1
"576",2022-02-28 11:23:46,2022-02-28 23:00:04,2
"577",2022-02-28 23:00:04,2022-03-01 11:23:47,1
"578",2022-03-01 11:23:47,2022-03-01 23:03:18,2
"579",2022-03-01 23:03:18,2022-03-02 11:22:48,1
"580",2022-03-02 11:22:48,2022-03-02 23:00:29,2
"581",2022-03-02 23:00:29,2022-03-03 11:23:48,1
"582",2022-03-03 11:23:48,2022-03-03 22:55:14,2
"583",2022-03-03 22:55:14,2022-03-04 11:23:49,1
"584",2022-03-04 11:23:49,2022-03-04 23:06:50,2
"585",2022-03-04 23:06:50,2022-03-05 11:12:50,1
"586",2022-03-05 11:12:50,2022-03-05 22:45:51,2
"587",2022-03-05 22:45:51,2022-03-06 11:06:26,1
"588",2022-03-06 11:06:26,2022-03-06 22:45:52,2
"589",2022-03-06 22:45:52,2022-03-07 11:03:26,1
"590",2022-03-07 11:03:26,2022-03-07 22:40:32,2
"591",2022-03-07 22:40:32,2022-03-08 11:10:37,1
"592",2022-03-08 11:10:37,2022-03-08 22:40:53,2
"593",2022-03-08 22:40:53,2022-03-09 11:10:37,1
"594",2022-03-09 11:10:37,2022-03-09 22:23:18,2
"595",2022-03-09 22:23:18,2022-03-10 10:53:53,1
"596",2022-03-10 10:53:53,2022-03-10 22:20:55,2
"597",2022-03-10 22:20:55,2022-03-11 10:49:14,1
"598",2022-03-11 10:49:14,2022-03-11 22:20:55,2
"599",2022-03-11 22:20:55,2022-03-12 10:54:15,1
"600",2022-03-12 10:54:15,2022-03-12 22:21:56,2
"601",2022-03-12 22:21:56,2022-03-13 10:49:15,1
"602",2022-03-13 10:49:15,2022-03-13 22:21:57,2
"603",2022-03-13 22:21:57,2022-03-14 10:48:56,1
"604",2022-03-14 10:48:56,2022-03-14 22:16:57,2
"605",2022-03-14 22:16:57,2022-03-15 10:44:37,1
"606",2022-03-15 10:44:37,2022-03-15 22:25:00,2
"607",2022-03-15 22:25:00,2022-03-16 10:42:57,1
"608",2022-03-16 10:42:57,2022-03-16 22:25:01,2
"609",2022-03-16 22:25:01,2022-03-17 10:47:58,1
"610",2022-03-17 10:47:58,2022-03-17 22:20:04,2
"611",2022-03-17 22:20:04,2022-03-18 10:44:19,1
"612",2022-03-18 10:44:19,2022-03-18 22:25:30,2
"613",2022-03-18 22:25:30,2022-03-19 10:44:40,1
"614",2022-03-19 10:44:40,2022-03-19 22:26:01,2
"615",2022-03-19 22:26:01,2022-03-20 10:38:00,1
"616",2022-03-20 10:38:00,2022-03-20 22:18:32,2
"617",2022-03-20 22:18:32,2022-03-21 10:44:52,1
"618",2022-03-21 10:44:52,2022-03-21 22:20:03,2
"619",2022-03-21 22:20:03,2022-03-22 10:48:02,1
"620",2022-03-22 10:48:02,2022-03-22 22:25:07,2
"621",2022-03-22 22:25:07,2022-03-23 10:43:02,1
"622",2022-03-23 10:43:02,2022-03-23 22:21:04,2
"623",2022-03-23 22:21:04,2022-03-24 10:46:33,1
"624",2022-03-24 10:46:33,2022-03-24 22:12:24,2
"625",2022-03-24 22:12:24,2022-03-25 10:50:49,1
"626",2022-03-25 10:50:49,2022-03-25 22:14:20,2
"627",2022-03-25 22:14:20,2022-03-26 10:34:25,1
"628",2022-03-26 10:34:25,2022-03-26 22:15:09,2
"629",2022-03-26 22:15:09,2022-03-27 10:44:25,1
"630",2022-03-27 10:44:25,2022-03-27 22:27:07,2
"631",2022-03-27 22:27:07,2022-03-28 10:39:06,1
"632",2022-03-28 10:39:06,2022-03-28 22:17:07,2
"633",2022-03-28 22:17:07,2022-03-29 10:51:37,1
"634",2022-03-29 10:51:37,2022-03-29 22:05:28,2
"635",2022-03-29 22:05:28,2022-03-30 10:54:25,1
"636",2022-03-30 10:54:25,2022-03-30 22:05:10,2
"637",2022-03-30 22:05:10,2022-03-31 10:53:08,1
"638",2022-03-31 10:53:08,2022-03-31 22:12:09,2
"639",2022-03-31 22:12:09,2022-04-01 10:43:09,1
"640",2022-04-01 10:43:09,2022-04-01 22:12:10,2
"641",2022-04-01 22:12:10,2022-04-02 10:48:10,1
"642",2022-04-02 10:48:10,2022-04-02 22:07:11,2
"643",2022-04-02 22:07:11,2022-04-03 10:54:30,1
"644",2022-04-03 10:54:30,2022-04-03 21:57:32,2
"645",2022-04-03 21:57:32,2022-04-04 10:57:51,1
"646",2022-04-04 10:57:51,2022-04-04 21:58:42,2
"647",2022-04-04 21:58:42,2022-04-05 10:59:12,1
"648",2022-04-05 10:59:12,2022-04-05 22:00:14,2
"649",2022-04-05 22:00:14,2022-04-06 10:49:12,1
"650",2022-04-06 10:49:12,2022-04-06 21:55:54,2
"651",2022-04-06 21:55:54,2022-04-07 10:58:13,1
"652",2022-04-07 10:58:13,2022-04-07 21:53:44,2
"653",2022-04-07 21:53:44,2022-04-08 11:03:14,1
"654",2022-04-08 11:03:14,2022-04-08 21:55:23,2
"655",2022-04-08 21:55:23,2022-04-09 11:00:14,1
"656",2022-04-09 11:00:14,2022-04-09 21:54:16,2
"657",2022-04-09 21:54:16,2022-04-10 10:58:15,1
"658",2022-04-10 10:58:15,2022-04-10 21:55:23,2
"659",2022-04-10 21:55:23,2022-04-11 10:58:16,1
"660",2022-04-11 10:58:16,2022-04-11 21:48:47,2
"661",2022-04-11 21:48:47,2022-04-12 11:00:14,1
"662",2022-04-12 11:00:14,2022-04-12 21:50:24,2
"663",2022-04-12 21:50:24,2022-04-13 10:59:57,1
"664",2022-04-13 10:59:57,2022-04-13 21:50:34,2
"665",2022-04-13 21:50:34,2022-04-14 11:02:58,1
"666",2022-04-14 11:02:58,2022-04-14 21:47:19,2
"667",2022-04-14 21:47:19,2022-04-15 11:04:41,1
"668",2022-04-15 11:04:41,2022-04-15 21:55:30,2
"669",2022-04-15 21:55:30,2022-04-16 10:51:50,1
"670",2022-04-16 10:51:50,2022-04-16 22:00:41,2
"671",2022-04-16 22:00:41,2022-04-17 10:57:30,1
"672",2022-04-17 10:57:30,2022-04-17 21:52:04,2
"673",2022-04-17 21:52:04,2022-04-18 10:55:05,1
"674",2022-04-18 10:55:05,2022-04-18 21:47:47,2
"675",2022-04-18 21:47:47,2022-04-19 10:53:02,1
"676",2022-04-19 10:53:02,2022-04-19 21:53:13,2
"677",2022-04-19 21:53:13,2022-04-20 10:48:22,1
"678",2022-04-20 10:48:22,2022-04-20 21:45:28,2
"679",2022-04-20 21:45:28,2022-04-21 11:04:43,1
"680",2022-04-21 11:04:43,2022-04-21 21:41:49,2
"681",2022-04-21 21:41:49,2022-04-22 11:03:24,1
"682",2022-04-22 11:03:24,2022-04-22 21:37:32,2
"683",2022-04-22 21:37:32,2022-04-23 11:04:25,1
"684",2022-04-23 11:04:25,2022-04-23 21:40:52,2
"685",2022-04-23 21:40:52,2022-04-24 11:05:22,1
"686",2022-04-24 11:05:22,2022-04-24 21:40:32,2
"687",2022-04-24 21:40:32,2022-04-25 11:08:26,1
"688",2022-04-25 11:08:26,2022-04-25 21:40:30,2
"689",2022-04-25 21:40:30,2022-04-26 11:04:57,1
"690",2022-04-26 11:04:57,2022-04-26 21:41:53,2
"691",2022-04-26 21:41:53,2022-04-27 11:09:27,1
"692",2022-04-27 11:09:27,2022-04-27 21:37:01,2
"693",2022-04-27 21:37:01,2022-04-28 11:08:28,1
"694",2022-04-28 11:08:28,2022-04-28 21:37:29,2
"695",2022-04-28 21:37:29,2022-04-29 10:54:59,1
"696",2022-04-29 10:54:59,2022-04-29 21:37:12,2
"697",2022-04-29 21:37:12,2022-04-30 11:03:09,1
"698",2022-04-30 11:03:09,2022-04-30 21:42:31,2
"699",2022-04-30 21:42:31,2022-05-01 10:54:06,1
"700",2022-05-01 10:54:06,2022-05-01 21:41:32,2
"701",2022-05-01 21:41:32,2022-05-02 11:00:24,1
"702",2022-05-02 11:00:24,2022-05-02 21:35:35,2
"703",2022-05-02 21:35:35,2022-05-03 11:05:29,1
"704",2022-05-03 11:05:29,2022-05-03 21:31:05,2
"705",2022-05-03 21:31:05,2022-05-04 11:09:50,1
"706",2022-05-04 11:09:50,2022-05-04 21:35:36,2
"707",2022-05-04 21:35:36,2022-05-05 11:14:33,1
"708",2022-05-05 11:14:33,2022-05-05 21:30:39,2
"709",2022-05-05 21:30:39,2022-05-06 11:11:34,1
"710",2022-05-06 11:11:34,2022-05-06 21:31:02,2
"711",2022-05-06 21:31:02,2022-05-07 11:03:34,1
"712",2022-05-07 11:03:34,2022-05-07 21:30:45,2
"713",2022-05-07 21:30:45,2022-05-08 11:09:55,1
"714",2022-05-08 11:09:55,2022-05-08 21:31:18,2
"715",2022-05-08 21:31:18,2022-05-09 11:05:26,1
"716",2022-05-09 11:05:26,2022-05-09 21:34:37,2
"717",2022-05-09 21:34:37,2022-05-10 10:59:37,1
"718",2022-05-10 10:59:37,2022-05-10 21:40:43,2
"719",2022-05-10 21:40:43,2022-05-11 11:00:09,1
"720",2022-05-11 11:00:09,2022-05-11 21:38:29,2
"721",2022-05-11 21:38:29,2022-05-12 10:45:21,1
"722",2022-05-12 10:45:21,2022-05-12 21:45:51,2
"723",2022-05-12 21:45:51,2022-05-13 10:41:39,1
"724",2022-05-13 10:41:39,2022-05-13 21:31:12,2
"725",2022-05-13 21:31:12,2022-05-14 11:05:19,1
"726",2022-05-14 11:05:19,2022-05-14 21:31:49,2
"727",2022-05-14 21:31:49,2022-05-15 11:03:40,1
"728",2022-05-15 11:03:40,2022-05-15 21:31:11,2
"729",2022-05-15 21:31:11,2022-05-16 11:04:41,1
"730",2022-05-16 11:04:41,2022-05-17 21:16:23,2
"731",2022-05-17 21:16:23,2022-05-18 11:26:42,1
"732",2022-05-18 11:26:42,2022-05-18 21:18:44,2
"733",2022-05-18 21:18:44,2022-05-19 11:24:25,1
"734",2022-05-19 11:24:25,2022-05-19 21:16:24,2
