"","tFirst","tSecond","type"
"451",2022-01-10 11:01:18,2022-01-10 23:03:59,2
"452",2022-01-10 23:03:59,2022-01-11 11:03:06,1
"453",2022-01-11 11:03:06,2022-01-11 23:05:20,2
"454",2022-01-11 23:05:20,2022-01-12 11:07:19,1
"455",2022-01-12 11:07:19,2022-01-12 23:09:20,2
"456",2022-01-12 23:09:20,2022-01-13 11:02:40,1
"457",2022-01-13 11:02:40,2022-01-13 23:09:01,2
"458",2022-01-13 23:09:01,2022-01-14 11:03:03,1
"459",2022-01-14 11:03:03,2022-01-14 23:05:21,2
"460",2022-01-14 23:05:21,2022-01-15 11:07:51,1
"461",2022-01-15 11:07:51,2022-01-15 23:05:07,2
"462",2022-01-15 23:05:07,2022-01-16 11:06:36,1
"463",2022-01-16 11:06:36,2022-01-16 23:10:22,2
"464",2022-01-16 23:10:22,2022-01-17 11:07:02,1
"465",2022-01-17 11:07:02,2022-01-17 23:06:53,2
"466",2022-01-17 23:06:53,2022-01-18 11:02:22,1
"467",2022-01-18 11:02:22,2022-01-18 23:00:43,2
"468",2022-01-18 23:00:43,2022-01-19 11:08:13,1
"469",2022-01-19 11:08:13,2022-01-19 23:18:24,2
"470",2022-01-19 23:18:24,2022-01-20 10:58:23,1
"471",2022-01-20 10:58:23,2022-01-20 23:14:05,2
"472",2022-01-20 23:14:05,2022-01-21 11:08:21,1
"473",2022-01-21 11:08:21,2022-01-21 23:09:25,2
"474",2022-01-21 23:09:25,2022-01-22 11:10:24,1
"475",2022-01-22 11:10:24,2022-01-22 23:18:26,2
"476",2022-01-22 23:18:26,2022-01-23 11:03:22,1
"477",2022-01-23 11:03:22,2022-01-23 23:18:26,2
"478",2022-01-23 23:18:26,2022-01-24 11:06:25,1
"479",2022-01-24 11:06:25,2022-01-24 23:18:27,2
"480",2022-01-24 23:18:27,2022-01-25 11:08:20,1
"481",2022-01-25 11:08:20,2022-01-25 23:10:27,2
"482",2022-01-25 23:10:27,2022-01-26 11:06:27,1
"483",2022-01-26 11:06:27,2022-01-26 23:13:30,2
"484",2022-01-26 23:13:30,2022-01-27 11:11:07,1
"485",2022-01-27 11:11:07,2022-01-27 23:10:28,2
"486",2022-01-27 23:10:28,2022-01-28 10:58:28,1
"487",2022-01-28 10:58:28,2022-01-28 23:13:34,2
"488",2022-01-28 23:13:34,2022-01-29 11:01:28,1
"489",2022-01-29 11:01:28,2022-01-29 23:13:29,2
"490",2022-01-29 23:13:29,2022-01-30 10:58:25,1
"491",2022-01-30 10:58:25,2022-01-30 23:18:40,2
"492",2022-01-30 23:18:40,2022-01-31 11:08:21,1
"493",2022-01-31 11:08:21,2022-01-31 23:17:01,2
"494",2022-01-31 23:17:01,2022-02-01 11:13:10,1
"495",2022-02-01 11:13:10,2022-02-01 23:18:48,2
"496",2022-02-01 23:18:48,2022-02-02 11:11:30,1
"497",2022-02-02 11:11:30,2022-02-02 23:13:42,2
"498",2022-02-02 23:13:42,2022-02-03 11:18:07,1
"499",2022-02-03 11:18:07,2022-02-03 23:05:32,2
"500",2022-02-03 23:05:32,2022-02-04 11:12:45,1
"501",2022-02-04 11:12:45,2022-02-04 23:10:33,2
"502",2022-02-04 23:10:33,2022-02-05 11:12:32,1
"503",2022-02-05 11:12:32,2022-02-05 23:13:37,2
"504",2022-02-05 23:13:37,2022-02-06 11:11:13,1
"505",2022-02-06 11:11:13,2022-02-06 23:23:34,2
"506",2022-02-06 23:23:34,2022-02-07 11:13:25,1
"507",2022-02-07 11:13:25,2022-02-07 23:07:49,2
"508",2022-02-07 23:07:49,2022-02-08 11:11:34,1
"509",2022-02-08 11:11:34,2022-02-08 23:04:35,2
"510",2022-02-08 23:04:35,2022-02-09 11:13:14,1
"511",2022-02-09 11:13:14,2022-02-09 23:03:59,2
"512",2022-02-09 23:03:59,2022-02-10 11:08:34,1
"513",2022-02-10 11:08:34,2022-02-10 23:07:06,2
"514",2022-02-10 23:07:06,2022-02-11 11:08:11,1
"515",2022-02-11 11:08:11,2022-02-11 23:14:17,2
"516",2022-02-11 23:14:17,2022-02-12 11:13:32,1
"517",2022-02-12 11:13:32,2022-02-12 23:05:37,2
"518",2022-02-12 23:05:37,2022-02-13 11:21:11,1
"519",2022-02-13 11:21:11,2022-02-13 23:04:02,2
"520",2022-02-13 23:04:02,2022-02-14 11:16:17,1
"521",2022-02-14 11:16:17,2022-02-14 23:00:58,2
"522",2022-02-14 23:00:58,2022-02-15 11:16:37,1
"523",2022-02-15 11:16:37,2022-02-15 23:05:39,2
"524",2022-02-15 23:05:39,2022-02-16 11:15:08,1
"525",2022-02-16 11:15:08,2022-02-16 23:04:03,2
"526",2022-02-16 23:04:03,2022-02-17 11:16:39,1
"527",2022-02-17 11:16:39,2022-02-17 23:03:40,2
"528",2022-02-17 23:03:40,2022-02-18 11:16:39,1
"529",2022-02-18 11:16:39,2022-02-18 23:03:41,2
"530",2022-02-18 23:03:41,2022-02-19 11:18:00,1
"531",2022-02-19 11:18:00,2022-02-19 23:05:41,2
"532",2022-02-19 23:05:41,2022-02-20 11:12:40,1
"533",2022-02-20 11:12:40,2022-02-20 23:05:41,2
"534",2022-02-20 23:05:41,2022-02-21 11:16:41,1
"535",2022-02-21 11:16:41,2022-02-21 23:08:43,2
"536",2022-02-21 23:08:43,2022-02-22 11:13:01,1
"537",2022-02-22 11:13:01,2022-02-22 23:09:13,2
"538",2022-02-22 23:09:13,2022-02-23 11:11:42,1
"539",2022-02-23 11:11:42,2022-02-23 23:09:43,2
"540",2022-02-23 23:09:43,2022-02-24 11:13:27,1
"541",2022-02-24 11:13:27,2022-02-24 23:01:04,2
"542",2022-02-24 23:01:04,2022-02-25 11:19:28,1
"543",2022-02-25 11:19:28,2022-02-25 22:52:14,2
"544",2022-02-25 22:52:14,2022-02-26 11:18:23,1
"545",2022-02-26 11:18:23,2022-02-26 22:57:15,2
"546",2022-02-26 22:57:15,2022-02-27 11:22:44,1
"547",2022-02-27 11:22:44,2022-02-27 22:49:09,2
"548",2022-02-27 22:49:09,2022-02-28 11:16:25,1
"549",2022-02-28 11:16:25,2022-02-28 23:00:46,2
"550",2022-02-28 23:00:46,2022-03-01 11:13:10,1
"551",2022-03-01 11:13:10,2022-03-01 22:49:06,2
"552",2022-03-01 22:49:06,2022-03-02 11:02:54,1
"553",2022-03-02 11:02:54,2022-03-02 22:50:47,2
"554",2022-03-02 22:50:47,2022-03-03 11:13:39,1
"555",2022-03-03 11:13:39,2022-03-03 22:44:47,2
"556",2022-03-03 22:44:47,2022-03-04 11:08:07,1
"557",2022-03-04 11:08:07,2022-03-04 22:39:48,2
"558",2022-03-04 22:39:48,2022-03-05 11:09:32,1
"559",2022-03-05 11:09:32,2022-03-05 22:49:48,2
"560",2022-03-05 22:49:48,2022-03-06 11:13:08,1
"561",2022-03-06 11:13:08,2022-03-06 22:49:29,2
"562",2022-03-06 22:49:29,2022-03-07 11:10:18,1
"563",2022-03-07 11:10:18,2022-03-07 22:45:50,2
"564",2022-03-07 22:45:50,2022-03-08 11:05:19,1
"565",2022-03-08 11:05:19,2022-03-08 22:42:20,2
"566",2022-03-08 22:42:20,2022-03-09 11:13:46,1
"567",2022-03-09 11:13:46,2022-03-09 22:49:51,2
"568",2022-03-09 22:49:51,2022-03-10 11:12:50,1
"569",2022-03-10 11:12:50,2022-03-10 22:39:15,2
"570",2022-03-10 22:39:15,2022-03-11 11:06:50,1
"571",2022-03-11 11:06:50,2022-03-11 22:39:52,2
"572",2022-03-11 22:39:52,2022-03-12 11:02:51,1
"573",2022-03-12 11:02:51,2022-03-12 22:39:38,2
"574",2022-03-12 22:39:38,2022-03-13 11:02:52,1
"575",2022-03-13 11:02:52,2022-03-13 22:42:23,2
"576",2022-03-13 22:42:23,2022-03-14 11:08:28,1
"577",2022-03-14 11:08:28,2022-03-14 22:45:53,2
"578",2022-03-14 22:45:53,2022-03-15 11:03:38,1
"579",2022-03-15 11:03:38,2022-03-15 22:37:24,2
"580",2022-03-15 22:37:24,2022-03-16 10:58:46,1
"581",2022-03-16 10:58:46,2022-03-16 22:45:54,2
"582",2022-03-16 22:45:54,2022-03-17 11:08:39,1
"583",2022-03-17 11:08:39,2022-03-17 22:40:55,2
"584",2022-03-17 22:40:55,2022-03-18 11:01:54,1
"585",2022-03-18 11:01:54,2022-03-18 22:45:56,2
"586",2022-03-18 22:45:56,2022-03-19 11:09:40,1
"587",2022-03-19 11:09:40,2022-03-19 22:37:56,2
"588",2022-03-19 22:37:56,2022-03-20 11:07:55,1
"589",2022-03-20 11:07:55,2022-03-20 22:38:58,2
"590",2022-03-20 22:38:58,2022-03-21 11:08:50,1
"591",2022-03-21 11:08:50,2022-03-21 22:37:27,2
"592",2022-03-21 22:37:27,2022-03-22 11:17:56,1
"593",2022-03-22 11:17:56,2022-03-22 22:17:28,2
"594",2022-03-22 22:17:28,2022-03-23 10:52:57,1
"595",2022-03-23 10:52:57,2022-03-23 22:25:06,2
"596",2022-03-23 22:25:06,2022-03-24 10:58:53,1
"597",2022-03-24 10:58:53,2022-03-24 22:29:06,2
"598",2022-03-24 22:29:06,2022-03-25 11:12:58,1
"599",2022-03-25 11:12:58,2022-03-25 22:05:59,2
"600",2022-03-25 22:05:59,2022-03-26 10:15:29,1
"601",2022-03-26 10:15:29,2022-03-26 22:04:40,2
"602",2022-03-26 22:04:40,2022-03-27 10:26:59,1
"603",2022-03-27 10:26:59,2022-03-27 22:36:00,2
"604",2022-03-27 22:36:00,2022-03-28 10:13:00,1
"605",2022-03-28 10:13:00,2022-03-28 22:16:21,2
"606",2022-03-28 22:16:21,2022-03-29 10:38:00,1
"607",2022-03-29 10:38:00,2022-03-29 21:57:32,2
"608",2022-03-29 21:57:32,2022-03-30 10:47:01,1
"609",2022-03-30 10:47:01,2022-03-30 21:56:02,2
"610",2022-03-30 21:56:02,2022-03-31 10:48:52,1
"611",2022-03-31 10:48:52,2022-03-31 21:59:43,2
"612",2022-03-31 21:59:43,2022-04-01 10:28:38,1
"613",2022-04-01 10:28:38,2022-04-01 22:00:03,2
"614",2022-04-01 22:00:03,2022-04-02 10:37:02,1
"615",2022-04-02 10:37:02,2022-04-02 21:56:04,2
"616",2022-04-02 21:56:04,2022-04-03 10:48:33,1
"617",2022-04-03 10:48:33,2022-04-03 21:54:05,2
"618",2022-04-03 21:54:05,2022-04-04 10:47:04,1
"619",2022-04-04 10:47:04,2022-04-04 21:44:45,2
"620",2022-04-04 21:44:45,2022-04-05 10:53:04,1
"621",2022-04-05 10:53:04,2022-04-05 21:56:05,2
"622",2022-04-05 21:56:05,2022-04-06 10:53:05,1
"623",2022-04-06 10:53:05,2022-04-06 21:59:09,2
"624",2022-04-06 21:59:09,2022-04-07 10:58:05,1
"625",2022-04-07 10:58:05,2022-04-07 21:59:12,2
"626",2022-04-07 21:59:12,2022-04-08 10:54:05,1
"627",2022-04-08 10:54:05,2022-04-08 21:54:24,2
"628",2022-04-08 21:54:24,2022-04-09 10:57:06,1
"629",2022-04-09 10:57:06,2022-04-09 21:59:08,2
"630",2022-04-09 21:59:08,2022-04-10 10:57:57,1
"631",2022-04-10 10:57:57,2022-04-10 21:54:12,2
"632",2022-04-10 21:54:12,2022-04-11 10:57:07,1
"633",2022-04-11 10:57:07,2022-04-11 21:49:26,2
"634",2022-04-11 21:49:26,2022-04-12 10:49:03,1
"635",2022-04-12 10:49:03,2022-04-12 21:50:01,2
"636",2022-04-12 21:50:01,2022-04-13 10:54:06,1
"637",2022-04-13 10:54:06,2022-04-13 21:49:17,2
"638",2022-04-13 21:49:17,2022-04-14 10:57:09,1
"639",2022-04-14 10:57:09,2022-04-14 21:47:40,2
"640",2022-04-14 21:47:40,2022-04-15 10:58:30,1
"641",2022-04-15 10:58:30,2022-04-15 21:59:15,2
"642",2022-04-15 21:59:15,2022-04-16 10:48:10,1
"643",2022-04-16 10:48:10,2022-04-16 22:04:19,2
"644",2022-04-16 22:04:19,2022-04-17 10:55:11,1
"645",2022-04-17 10:55:11,2022-04-17 21:59:16,2
"646",2022-04-17 21:59:16,2022-04-18 10:50:41,1
"647",2022-04-18 10:50:41,2022-04-18 22:06:12,2
"648",2022-04-18 22:06:12,2022-04-19 10:50:42,1
"649",2022-04-19 10:50:42,2022-04-19 22:01:13,2
"650",2022-04-19 22:01:13,2022-04-20 10:52:12,1
"651",2022-04-20 10:52:12,2022-04-20 21:49:25,2
"652",2022-04-20 21:49:25,2022-04-21 10:58:56,1
"653",2022-04-21 10:58:56,2022-04-21 21:46:14,2
"654",2022-04-21 21:46:14,2022-04-22 11:03:53,1
"655",2022-04-22 11:03:53,2022-04-22 21:44:21,2
"656",2022-04-22 21:44:21,2022-04-23 11:02:14,1
"657",2022-04-23 11:02:14,2022-04-23 21:44:20,2
"658",2022-04-23 21:44:20,2022-04-24 11:03:28,1
"659",2022-04-24 11:03:28,2022-04-24 21:39:46,2
"660",2022-04-24 21:39:46,2022-04-25 11:04:12,1
"661",2022-04-25 11:04:12,2022-04-25 21:36:16,2
"662",2022-04-25 21:36:16,2022-04-26 11:03:15,1
"663",2022-04-26 11:03:15,2022-04-26 21:40:17,2
"664",2022-04-26 21:40:17,2022-04-27 11:05:46,1
"665",2022-04-27 11:05:46,2022-04-27 21:36:37,2
"666",2022-04-27 21:36:37,2022-04-28 11:08:17,1
"667",2022-04-28 11:08:17,2022-04-28 21:35:18,2
"668",2022-04-28 21:35:18,2022-04-29 11:03:47,1
"669",2022-04-29 11:03:47,2022-04-29 21:39:58,2
"670",2022-04-29 21:39:58,2022-04-30 11:05:03,1
"671",2022-04-30 11:05:03,2022-04-30 21:42:43,2
"672",2022-04-30 21:42:43,2022-05-01 10:57:18,1
"673",2022-05-01 10:57:18,2022-05-01 21:45:27,2
"674",2022-05-01 21:45:27,2022-05-02 11:07:19,1
"675",2022-05-02 11:07:19,2022-05-02 21:33:20,2
"676",2022-05-02 21:33:20,2022-05-03 11:03:39,1
"677",2022-05-03 11:03:39,2022-05-03 21:35:03,2
"678",2022-05-03 21:35:03,2022-05-04 11:03:40,1
"679",2022-05-04 11:03:40,2022-05-04 21:39:23,2
"680",2022-05-04 21:39:23,2022-05-05 11:10:20,1
"681",2022-05-05 11:10:20,2022-05-05 21:30:22,2
"682",2022-05-05 21:30:22,2022-05-06 11:12:21,1
"683",2022-05-06 11:12:21,2022-05-06 21:37:52,2
"684",2022-05-06 21:37:52,2022-05-07 11:03:41,1
"685",2022-05-07 11:03:41,2022-05-07 21:28:38,2
"686",2022-05-07 21:28:38,2022-05-08 10:57:22,1
"687",2022-05-08 10:57:22,2022-05-08 21:39:28,2
"688",2022-05-08 21:39:28,2022-05-09 11:03:23,1
"689",2022-05-09 11:03:23,2022-05-09 21:39:28,2
"690",2022-05-09 21:39:28,2022-05-10 10:59:19,1
"691",2022-05-10 10:59:19,2022-05-10 21:44:26,2
"692",2022-05-10 21:44:26,2022-05-11 10:55:54,1
"693",2022-05-11 10:55:54,2022-05-11 21:42:55,2
"694",2022-05-11 21:42:55,2022-05-12 10:45:09,1
"695",2022-05-12 10:45:09,2022-05-12 21:40:49,2
"696",2022-05-12 21:40:49,2022-05-13 10:40:10,1
"697",2022-05-13 10:40:10,2022-05-13 21:32:56,2
"698",2022-05-13 21:32:56,2022-05-14 11:07:25,1
"699",2022-05-14 11:07:25,2022-05-14 21:36:27,2
"700",2022-05-14 21:36:27,2022-05-15 11:07:26,1
"701",2022-05-15 11:07:26,2022-05-15 21:29:53,2
"702",2022-05-15 21:29:53,2022-05-16 11:02:26,1
"703",2022-05-16 11:02:26,2022-05-16 21:31:00,2
"704",2022-05-16 21:31:00,2022-05-17 11:18:27,1
"705",2022-05-17 11:18:27,2022-05-17 21:24:58,2
"706",2022-05-17 21:24:58,2022-05-18 11:07:27,1
"707",2022-05-18 11:07:27,2022-05-18 21:29:53,2
"708",2022-05-18 21:29:53,2022-05-19 05:23:42,1
"709",2022-05-19 05:23:42,2022-05-20 21:15:30,2
"710",2022-05-20 21:15:30,2022-05-21 11:39:00,1
"711",2022-05-21 11:39:00,2022-05-21 21:25:30,2
"712",2022-05-21 21:25:30,2022-05-22 11:25:30,1
"713",2022-05-22 11:25:30,2022-05-22 21:22:31,2
"714",2022-05-22 21:22:31,2022-05-23 11:22:10,1
"715",2022-05-23 11:22:10,2022-05-23 21:22:31,2
"716",2022-05-23 21:22:31,2022-05-23 23:54:30,1
"717",2022-05-23 23:54:30,2022-05-24 01:39:40,2
