"","tFirst","tSecond","type"
"451",2022-01-10 11:00:01,2022-01-10 23:04:22,2
"452",2022-01-10 23:04:22,2022-01-11 11:00:02,1
"453",2022-01-11 11:00:02,2022-01-11 23:07:43,2
"454",2022-01-11 23:07:43,2022-01-12 11:05:02,1
"455",2022-01-12 11:05:02,2022-01-12 23:04:03,2
"456",2022-01-12 23:04:03,2022-01-13 11:06:43,1
"457",2022-01-13 11:06:43,2022-01-13 23:03:04,2
"458",2022-01-13 23:03:04,2022-01-14 11:06:23,1
"459",2022-01-14 11:06:23,2022-01-14 23:05:35,2
"460",2022-01-14 23:05:35,2022-01-15 11:03:34,1
"461",2022-01-15 11:03:34,2022-01-15 23:05:35,2
"462",2022-01-15 23:05:35,2022-01-16 11:06:44,1
"463",2022-01-16 11:06:44,2022-01-16 23:07:26,2
"464",2022-01-16 23:07:26,2022-01-17 11:05:41,1
"465",2022-01-17 11:05:41,2022-01-17 23:07:46,2
"466",2022-01-17 23:07:46,2022-01-18 11:04:46,1
"467",2022-01-18 11:04:46,2022-01-18 23:05:37,2
"468",2022-01-18 23:05:37,2022-01-19 11:08:36,1
"469",2022-01-19 11:08:36,2022-01-19 23:08:07,2
"470",2022-01-19 23:08:07,2022-01-20 11:06:37,1
"471",2022-01-20 11:06:37,2022-01-20 23:08:53,2
"472",2022-01-20 23:08:53,2022-01-21 11:05:07,1
"473",2022-01-21 11:05:07,2022-01-21 23:06:23,2
"474",2022-01-21 23:06:23,2022-01-22 11:06:08,1
"475",2022-01-22 11:06:08,2022-01-22 23:12:12,2
"476",2022-01-22 23:12:12,2022-01-23 11:11:08,1
"477",2022-01-23 11:11:08,2022-01-23 23:09:10,2
"478",2022-01-23 23:09:10,2022-01-24 11:11:29,1
"479",2022-01-24 11:11:29,2022-01-24 23:09:10,2
"480",2022-01-24 23:09:10,2022-01-25 11:06:09,1
"481",2022-01-25 11:06:09,2022-01-25 23:06:26,2
"482",2022-01-25 23:06:26,2022-01-26 11:06:10,1
"483",2022-01-26 11:06:10,2022-01-26 23:07:41,2
"484",2022-01-26 23:07:41,2022-01-27 10:57:11,1
"485",2022-01-27 10:57:11,2022-01-27 23:17:13,2
"486",2022-01-27 23:17:13,2022-01-28 11:10:26,1
"487",2022-01-28 11:10:26,2022-01-28 23:14:12,2
"488",2022-01-28 23:14:12,2022-01-29 11:06:42,1
"489",2022-01-29 11:06:42,2022-01-29 23:08:13,2
"490",2022-01-29 23:08:13,2022-01-30 11:06:55,1
"491",2022-01-30 11:06:55,2022-01-30 23:09:14,2
"492",2022-01-30 23:09:14,2022-01-31 11:12:03,1
"493",2022-01-31 11:12:03,2022-01-31 23:04:14,2
"494",2022-01-31 23:04:14,2022-02-01 11:16:33,1
"495",2022-02-01 11:16:33,2022-02-01 23:04:15,2
"496",2022-02-01 23:04:15,2022-02-02 11:02:04,1
"497",2022-02-02 11:02:04,2022-02-02 23:04:15,2
"498",2022-02-02 23:04:15,2022-02-03 11:08:44,1
"499",2022-02-03 11:08:44,2022-02-03 23:05:46,2
"500",2022-02-03 23:05:46,2022-02-04 11:11:51,1
"501",2022-02-04 11:11:51,2022-02-04 23:08:16,2
"502",2022-02-04 23:08:16,2022-02-05 11:06:36,1
"503",2022-02-05 11:06:36,2022-02-05 23:14:17,2
"504",2022-02-05 23:14:17,2022-02-06 11:06:46,1
"505",2022-02-06 11:06:46,2022-02-06 23:11:17,2
"506",2022-02-06 23:11:17,2022-02-07 11:15:17,1
"507",2022-02-07 11:15:17,2022-02-07 23:09:18,2
"508",2022-02-07 23:09:18,2022-02-08 11:13:47,1
"509",2022-02-08 11:13:47,2022-02-08 23:08:43,2
"510",2022-02-08 23:08:43,2022-02-09 11:11:48,1
"511",2022-02-09 11:11:48,2022-02-09 23:03:01,2
"512",2022-02-09 23:03:01,2022-02-10 11:07:12,1
"513",2022-02-10 11:07:12,2022-02-10 23:07:20,2
"514",2022-02-10 23:07:20,2022-02-11 11:11:59,1
"515",2022-02-11 11:11:59,2022-02-11 23:09:20,2
"516",2022-02-11 23:09:20,2022-02-12 11:06:39,1
"517",2022-02-12 11:06:39,2022-02-12 23:13:21,2
"518",2022-02-12 23:13:21,2022-02-13 11:16:20,1
"519",2022-02-13 11:16:20,2022-02-13 23:07:21,2
"520",2022-02-13 23:07:21,2022-02-14 11:18:06,1
"521",2022-02-14 11:18:06,2022-02-14 22:57:24,2
"522",2022-02-14 22:57:24,2022-02-15 11:16:21,1
"523",2022-02-15 11:16:21,2022-02-15 23:03:22,2
"524",2022-02-15 23:03:22,2022-02-16 11:16:58,1
"525",2022-02-16 11:16:58,2022-02-16 23:03:23,2
"526",2022-02-16 23:03:23,2022-02-17 11:21:52,1
"527",2022-02-17 11:21:52,2022-02-17 23:03:24,2
"528",2022-02-17 23:03:24,2022-02-18 11:18:53,1
"529",2022-02-18 11:18:53,2022-02-18 23:03:02,2
"530",2022-02-18 23:03:02,2022-02-19 11:18:53,1
"531",2022-02-19 11:18:53,2022-02-19 23:12:26,2
"532",2022-02-19 23:12:26,2022-02-20 11:19:24,1
"533",2022-02-20 11:19:24,2022-02-20 23:02:26,2
"534",2022-02-20 23:02:26,2022-02-21 11:22:01,1
"535",2022-02-21 11:22:01,2022-02-21 23:09:26,2
"536",2022-02-21 23:09:26,2022-02-22 11:17:12,1
"537",2022-02-22 11:17:12,2022-02-22 23:05:56,2
"538",2022-02-22 23:05:56,2022-02-23 11:15:19,1
"539",2022-02-23 11:15:19,2022-02-23 23:02:40,2
"540",2022-02-23 23:02:40,2022-02-24 11:06:34,1
"541",2022-02-24 11:06:34,2022-02-24 23:08:07,2
"542",2022-02-24 23:08:07,2022-02-25 11:15:27,1
"543",2022-02-25 11:15:27,2022-02-25 22:56:43,2
"544",2022-02-25 22:56:43,2022-02-26 11:23:12,1
"545",2022-02-26 11:23:12,2022-02-26 22:54:49,2
"546",2022-02-26 22:54:49,2022-02-27 11:22:15,1
"547",2022-02-27 11:22:15,2022-02-27 22:50:53,2
"548",2022-02-27 22:50:53,2022-02-28 11:21:28,1
"549",2022-02-28 11:21:28,2022-02-28 23:03:00,2
"550",2022-02-28 23:03:00,2022-03-01 11:22:05,1
"551",2022-03-01 11:22:05,2022-03-01 22:58:30,2
"552",2022-03-01 22:58:30,2022-03-02 11:14:06,1
"553",2022-03-02 11:14:06,2022-03-02 22:53:01,2
"554",2022-03-02 22:53:01,2022-03-03 11:18:30,1
"555",2022-03-03 11:18:30,2022-03-03 22:53:23,2
"556",2022-03-03 22:53:23,2022-03-04 11:21:21,1
"557",2022-03-04 11:21:21,2022-03-04 22:49:32,2
"558",2022-03-04 22:49:32,2022-03-05 11:15:31,1
"559",2022-03-05 11:15:31,2022-03-05 22:54:32,2
"560",2022-03-05 22:54:32,2022-03-06 11:22:02,1
"561",2022-03-06 11:22:02,2022-03-06 22:51:33,2
"562",2022-03-06 22:51:33,2022-03-07 11:23:32,1
"563",2022-03-07 11:23:32,2022-03-07 22:49:19,2
"564",2022-03-07 22:49:19,2022-03-08 11:20:09,1
"565",2022-03-08 11:20:09,2022-03-08 22:52:46,2
"566",2022-03-08 22:52:46,2022-03-09 11:22:09,1
"567",2022-03-09 11:22:09,2022-03-09 22:53:35,2
"568",2022-03-09 22:53:35,2022-03-10 11:20:49,1
"569",2022-03-10 11:20:49,2022-03-10 22:53:15,2
"570",2022-03-10 22:53:15,2022-03-11 11:21:35,1
"571",2022-03-11 11:21:35,2022-03-11 22:53:16,2
"572",2022-03-11 22:53:16,2022-03-12 11:15:35,1
"573",2022-03-12 11:15:35,2022-03-12 22:48:36,2
"574",2022-03-12 22:48:36,2022-03-13 11:19:06,1
"575",2022-03-13 11:19:06,2022-03-13 22:54:37,2
"576",2022-03-13 22:54:37,2022-03-14 11:22:19,1
"577",2022-03-14 11:22:19,2022-03-14 22:46:37,2
"578",2022-03-14 22:46:37,2022-03-15 11:20:17,1
"579",2022-03-15 11:20:17,2022-03-15 22:46:08,2
"580",2022-03-15 22:46:08,2022-03-16 11:19:07,1
"581",2022-03-16 11:19:07,2022-03-16 22:51:54,2
"582",2022-03-16 22:51:54,2022-03-17 11:20:53,1
"583",2022-03-17 11:20:53,2022-03-17 22:49:59,2
"584",2022-03-17 22:49:59,2022-03-18 11:16:58,1
"585",2022-03-18 11:16:58,2022-03-18 22:48:40,2
"586",2022-03-18 22:48:40,2022-03-19 11:20:14,1
"587",2022-03-19 11:20:14,2022-03-19 22:51:10,2
"588",2022-03-19 22:51:10,2022-03-20 11:22:10,1
"589",2022-03-20 11:22:10,2022-03-20 22:48:41,2
"590",2022-03-20 22:48:41,2022-03-21 11:17:16,1
"591",2022-03-21 11:17:16,2022-03-21 22:45:41,2
"592",2022-03-21 22:45:41,2022-03-22 11:17:11,1
"593",2022-03-22 11:17:11,2022-03-22 22:48:22,2
"594",2022-03-22 22:48:22,2022-03-23 11:22:01,1
"595",2022-03-23 11:22:01,2022-03-23 22:37:58,2
"596",2022-03-23 22:37:58,2022-03-24 11:07:29,1
"597",2022-03-24 11:07:29,2022-03-24 22:33:23,2
"598",2022-03-24 22:33:23,2022-03-25 10:59:42,1
"599",2022-03-25 10:59:42,2022-03-25 22:26:14,2
"600",2022-03-25 22:26:14,2022-03-26 10:57:37,1
"601",2022-03-26 10:57:37,2022-03-26 22:08:14,2
"602",2022-03-26 22:08:14,2022-03-27 10:45:18,1
"603",2022-03-27 10:45:18,2022-03-27 22:24:45,2
"604",2022-03-27 22:24:45,2022-03-28 10:39:14,1
"605",2022-03-28 10:39:14,2022-03-28 22:13:45,2
"606",2022-03-28 22:13:45,2022-03-29 10:30:45,1
"607",2022-03-29 10:30:45,2022-03-29 22:28:46,2
"608",2022-03-29 22:28:46,2022-03-30 10:45:45,1
"609",2022-03-30 10:45:45,2022-03-30 22:05:36,2
"610",2022-03-30 22:05:36,2022-03-31 10:52:36,1
"611",2022-03-31 10:52:36,2022-03-31 22:13:57,2
"612",2022-03-31 22:13:57,2022-04-01 10:40:46,1
"613",2022-04-01 10:40:46,2022-04-01 22:18:40,2
"614",2022-04-01 22:18:40,2022-04-02 10:45:47,1
"615",2022-04-02 10:45:47,2022-04-02 22:09:48,2
"616",2022-04-02 22:09:48,2022-04-03 10:55:47,1
"617",2022-04-03 10:55:47,2022-04-03 22:03:29,2
"618",2022-04-03 22:03:29,2022-04-04 10:54:18,1
"619",2022-04-04 10:54:18,2022-04-04 21:58:27,2
"620",2022-04-04 21:58:27,2022-04-05 10:50:48,1
"621",2022-04-05 10:50:48,2022-04-05 22:02:57,2
"622",2022-04-05 22:02:57,2022-04-06 10:47:44,1
"623",2022-04-06 10:47:44,2022-04-06 22:03:05,2
"624",2022-04-06 22:03:05,2022-04-07 10:55:30,1
"625",2022-04-07 10:55:30,2022-04-07 21:58:51,2
"626",2022-04-07 21:58:51,2022-04-08 10:52:47,1
"627",2022-04-08 10:52:47,2022-04-08 21:59:51,2
"628",2022-04-08 21:59:51,2022-04-09 10:52:31,1
"629",2022-04-09 10:52:31,2022-04-09 21:59:37,2
"630",2022-04-09 21:59:37,2022-04-10 10:56:06,1
"631",2022-04-10 10:56:06,2022-04-10 21:58:39,2
"632",2022-04-10 21:58:39,2022-04-11 10:54:22,1
"633",2022-04-11 10:54:22,2022-04-11 21:53:06,2
"634",2022-04-11 21:53:06,2022-04-12 10:52:46,1
"635",2022-04-12 10:52:46,2022-04-12 21:56:24,2
"636",2022-04-12 21:56:24,2022-04-13 10:55:53,1
"637",2022-04-13 10:55:53,2022-04-13 21:53:09,2
"638",2022-04-13 21:53:09,2022-04-14 10:57:46,1
"639",2022-04-14 10:57:46,2022-04-14 21:51:19,2
"640",2022-04-14 21:51:19,2022-04-15 10:55:54,1
"641",2022-04-15 10:55:54,2022-04-15 22:06:55,2
"642",2022-04-15 22:06:55,2022-04-16 10:40:55,1
"643",2022-04-16 10:40:55,2022-04-16 22:01:26,2
"644",2022-04-16 22:01:26,2022-04-17 10:50:55,1
"645",2022-04-17 10:50:55,2022-04-17 21:59:56,2
"646",2022-04-17 21:59:56,2022-04-18 10:45:56,1
"647",2022-04-18 10:45:56,2022-04-18 22:13:02,2
"648",2022-04-18 22:13:02,2022-04-19 10:47:44,1
"649",2022-04-19 10:47:44,2022-04-19 22:02:13,2
"650",2022-04-19 22:02:13,2022-04-20 10:52:17,1
"651",2022-04-20 10:52:17,2022-04-20 21:48:58,2
"652",2022-04-20 21:48:58,2022-04-21 11:01:57,1
"653",2022-04-21 11:01:57,2022-04-21 21:53:39,2
"654",2022-04-21 21:53:39,2022-04-22 11:05:33,1
"655",2022-04-22 11:05:33,2022-04-22 21:43:39,2
"656",2022-04-22 21:43:39,2022-04-23 11:02:19,1
"657",2022-04-23 11:02:19,2022-04-23 21:48:12,2
"658",2022-04-23 21:48:12,2022-04-24 11:03:59,1
"659",2022-04-24 11:03:59,2022-04-24 21:49:00,2
"660",2022-04-24 21:49:00,2022-04-25 11:00:35,1
"661",2022-04-25 11:00:35,2022-04-25 21:43:31,2
"662",2022-04-25 21:43:31,2022-04-26 10:51:48,1
"663",2022-04-26 10:51:48,2022-04-26 21:43:05,2
"664",2022-04-26 21:43:05,2022-04-27 10:48:46,1
"665",2022-04-27 10:48:46,2022-04-27 21:42:17,2
"666",2022-04-27 21:42:17,2022-04-28 10:52:41,1
"667",2022-04-28 10:52:41,2022-04-28 21:41:27,2
"668",2022-04-28 21:41:27,2022-04-29 10:42:48,1
"669",2022-04-29 10:42:48,2022-04-29 21:49:56,2
"670",2022-04-29 21:49:56,2022-04-30 10:42:50,1
"671",2022-04-30 10:42:50,2022-04-30 22:23:57,2
"672",2022-04-30 22:23:57,2022-05-01 10:43:02,1
"673",2022-05-01 10:43:02,2022-05-01 22:23:26,2
"674",2022-05-01 22:23:26,2022-05-02 10:28:01,1
"675",2022-05-02 10:28:01,2022-05-02 21:48:28,2
"676",2022-05-02 21:48:28,2022-05-03 11:05:39,1
"677",2022-05-03 11:05:39,2022-05-03 21:48:39,2
"678",2022-05-03 21:48:39,2022-05-04 11:01:57,1
"679",2022-05-04 11:01:57,2022-05-04 21:45:56,2
"680",2022-05-04 21:45:56,2022-05-05 11:10:15,1
"681",2022-05-05 11:10:15,2022-05-05 21:43:15,2
"682",2022-05-05 21:43:15,2022-05-06 10:52:48,1
"683",2022-05-06 10:52:48,2022-05-06 21:43:25,2
"684",2022-05-06 21:43:25,2022-05-07 10:53:01,1
"685",2022-05-07 10:53:01,2022-05-07 21:43:48,2
"686",2022-05-07 21:43:48,2022-05-08 10:55:17,1
"687",2022-05-08 10:55:17,2022-05-08 21:48:26,2
"688",2022-05-08 21:48:26,2022-05-09 11:01:42,1
"689",2022-05-09 11:01:42,2022-05-09 21:40:34,2
"690",2022-05-09 21:40:34,2022-05-10 10:47:41,1
"691",2022-05-10 10:47:41,2022-05-10 21:48:37,2
"692",2022-05-10 21:48:37,2022-05-11 10:57:56,1
"693",2022-05-11 10:57:56,2022-05-11 21:50:03,2
"694",2022-05-11 21:50:03,2022-05-12 10:28:05,1
"695",2022-05-12 10:28:05,2022-05-12 21:46:00,2
"696",2022-05-12 21:46:00,2022-05-13 10:34:46,1
"697",2022-05-13 10:34:46,2022-05-13 21:36:01,2
"698",2022-05-13 21:36:01,2022-05-14 10:57:10,1
"699",2022-05-14 10:57:10,2022-05-14 21:39:43,2
"700",2022-05-14 21:39:43,2022-05-15 10:55:21,1
"701",2022-05-15 10:55:21,2022-05-15 21:34:15,2
"702",2022-05-15 21:34:15,2022-05-16 10:43:05,1
"703",2022-05-16 10:43:05,2022-05-16 21:34:06,2
"704",2022-05-16 21:34:06,2022-05-17 11:09:48,1
"705",2022-05-17 11:09:48,2022-05-17 21:25:38,2
"706",2022-05-17 21:25:38,2022-05-18 11:05:22,1
"707",2022-05-18 11:05:22,2022-05-18 21:27:29,2
"708",2022-05-18 21:27:29,2022-05-19 11:14:49,1
"709",2022-05-19 11:14:49,2022-05-19 21:29:22,2
"710",2022-05-19 21:29:22,2022-05-20 11:12:18,1
"711",2022-05-20 11:12:18,2022-05-20 21:26:05,2
"712",2022-05-20 21:26:05,2022-05-21 11:08:08,1
"713",2022-05-21 11:08:08,2022-05-21 21:36:39,2
"714",2022-05-21 21:36:39,2022-05-22 11:14:15,1
"715",2022-05-22 11:14:15,2022-05-22 21:30:16,2
"716",2022-05-22 21:30:16,2022-05-23 11:14:45,1
"717",2022-05-23 11:14:45,2022-05-23 21:33:27,2
"718",2022-05-23 21:33:27,2022-05-24 11:19:46,1
"719",2022-05-24 11:19:46,2022-05-24 21:31:47,2
"720",2022-05-24 21:31:47,2022-05-25 11:29:46,1
"721",2022-05-25 11:29:46,2022-05-25 21:15:38,2
"722",2022-05-25 21:15:38,2022-05-26 11:29:02,1
"723",2022-05-26 11:29:02,2022-05-26 21:16:42,2
"724",2022-05-26 21:16:42,2022-05-27 11:25:18,1
"725",2022-05-27 11:25:18,2022-05-27 21:15:39,2
"726",2022-05-27 21:15:39,2022-05-28 11:38:14,1
"727",2022-05-28 11:38:14,2022-05-28 21:12:19,2
"728",2022-05-28 21:12:19,2022-05-29 11:35:59,1
"729",2022-05-29 11:35:59,2022-05-29 21:10:40,2
"730",2022-05-29 21:10:40,2022-05-30 11:53:14,1
