"","tFirst","tSecond","type"
"451",2021-12-31 10:46:55,2021-12-31 22:52:57,2
"452",2021-12-31 22:52:57,2022-01-01 10:46:56,1
"453",2022-01-01 10:46:56,2022-01-01 22:52:21,2
"454",2022-01-01 22:52:21,2022-01-02 10:46:57,1
"455",2022-01-02 10:46:57,2022-01-02 22:58:13,2
"456",2022-01-02 22:58:13,2022-01-03 10:38:55,1
"457",2022-01-03 10:38:55,2022-01-03 22:59:59,2
"458",2022-01-03 22:59:59,2022-01-04 10:51:58,1
"459",2022-01-04 10:51:58,2022-01-04 23:01:20,2
"460",2022-01-04 23:01:20,2022-01-05 10:51:59,1
"461",2022-01-05 10:51:59,2022-01-05 23:00:01,2
"462",2022-01-05 23:00:01,2022-01-06 10:53:00,1
"463",2022-01-06 10:53:00,2022-01-06 22:48:17,2
"464",2022-01-06 22:48:17,2022-01-07 10:52:01,1
"465",2022-01-07 10:52:01,2022-01-07 22:55:02,2
"466",2022-01-07 22:55:02,2022-01-08 10:57:02,1
"467",2022-01-08 10:57:02,2022-01-08 23:06:03,2
"468",2022-01-08 23:06:03,2022-01-09 10:52:03,1
"469",2022-01-09 10:52:03,2022-01-09 22:59:24,2
"470",2022-01-09 22:59:24,2022-01-10 10:58:33,1
"471",2022-01-10 10:58:33,2022-01-10 22:56:05,2
"472",2022-01-10 22:56:05,2022-01-11 10:57:04,1
"473",2022-01-11 10:57:04,2022-01-11 22:55:06,2
"474",2022-01-11 22:55:06,2022-01-12 10:53:45,1
"475",2022-01-12 10:53:45,2022-01-12 23:00:06,2
"476",2022-01-12 23:00:06,2022-01-13 10:58:06,1
"477",2022-01-13 10:58:06,2022-01-13 22:58:22,2
"478",2022-01-13 22:58:22,2022-01-14 10:58:37,1
"479",2022-01-14 10:58:37,2022-01-14 23:00:08,2
"480",2022-01-14 23:00:08,2022-01-15 10:57:07,1
"481",2022-01-15 10:57:07,2022-01-15 22:55:51,2
"482",2022-01-15 22:55:51,2022-01-16 10:58:28,1
"483",2022-01-16 10:58:28,2022-01-16 22:58:10,2
"484",2022-01-16 22:58:10,2022-01-17 10:57:09,1
"485",2022-01-17 10:57:09,2022-01-17 23:00:11,2
"486",2022-01-17 23:00:11,2022-01-18 10:58:10,1
"487",2022-01-18 10:58:10,2022-01-18 23:00:11,2
"488",2022-01-18 23:00:11,2022-01-19 11:03:11,1
"489",2022-01-19 11:03:11,2022-01-19 22:54:52,2
"490",2022-01-19 22:54:52,2022-01-20 10:57:12,1
"491",2022-01-20 10:57:12,2022-01-20 23:01:13,2
"492",2022-01-20 23:01:13,2022-01-21 10:57:12,1
"493",2022-01-21 10:57:12,2022-01-21 23:05:14,2
"494",2022-01-21 23:05:14,2022-01-22 11:02:13,1
"495",2022-01-22 11:02:13,2022-01-22 23:02:45,2
"496",2022-01-22 23:02:45,2022-01-23 10:57:14,1
"497",2022-01-23 10:57:14,2022-01-23 23:11:15,2
"498",2022-01-23 23:11:15,2022-01-24 11:00:45,1
"499",2022-01-24 11:00:45,2022-01-24 22:57:46,2
"500",2022-01-24 22:57:46,2022-01-25 10:57:16,1
"501",2022-01-25 10:57:16,2022-01-25 23:04:32,2
"502",2022-01-25 23:04:32,2022-01-26 10:58:16,1
"503",2022-01-26 10:58:16,2022-01-26 23:01:03,2
"504",2022-01-26 23:01:03,2022-01-27 10:53:17,1
"505",2022-01-27 10:53:17,2022-01-27 23:04:43,2
"506",2022-01-27 23:04:43,2022-01-28 10:58:18,1
"507",2022-01-28 10:58:18,2022-01-28 23:01:20,2
"508",2022-01-28 23:01:20,2022-01-29 10:58:59,1
"509",2022-01-29 10:58:59,2022-01-29 22:58:20,2
"510",2022-01-29 22:58:20,2022-01-30 10:47:20,1
"511",2022-01-30 10:47:20,2022-01-30 23:01:21,2
"512",2022-01-30 23:01:21,2022-01-31 10:53:57,1
"513",2022-01-31 10:53:57,2022-01-31 23:05:02,2
"514",2022-01-31 23:05:02,2022-02-01 11:02:21,1
"515",2022-02-01 11:02:21,2022-02-01 23:00:23,2
"516",2022-02-01 23:00:23,2022-02-02 10:57:22,1
"517",2022-02-02 10:57:22,2022-02-02 23:01:24,2
"518",2022-02-02 23:01:24,2022-02-03 11:15:08,1
"519",2022-02-03 11:15:08,2022-02-03 22:58:24,2
"520",2022-02-03 22:58:24,2022-02-04 11:05:09,1
"521",2022-02-04 11:05:09,2022-02-04 22:59:49,2
"522",2022-02-04 22:59:49,2022-02-05 11:08:45,1
"523",2022-02-05 11:08:45,2022-02-05 23:00:26,2
"524",2022-02-05 23:00:26,2022-02-06 11:07:44,1
"525",2022-02-06 11:07:44,2022-02-06 23:05:07,2
"526",2022-02-06 23:05:07,2022-02-07 11:10:11,1
"527",2022-02-07 11:10:11,2022-02-07 23:03:43,2
"528",2022-02-07 23:03:43,2022-02-08 11:06:27,1
"529",2022-02-08 11:06:27,2022-02-08 23:04:53,2
"530",2022-02-08 23:04:53,2022-02-09 11:07:28,1
"531",2022-02-09 11:07:28,2022-02-09 22:54:53,2
"532",2022-02-09 22:54:53,2022-02-10 10:59:12,1
"533",2022-02-10 10:59:12,2022-02-10 22:58:00,2
"534",2022-02-10 22:58:00,2022-02-11 10:59:15,1
"535",2022-02-11 10:59:15,2022-02-11 22:58:01,2
"536",2022-02-11 22:58:01,2022-02-12 11:03:06,1
"537",2022-02-12 11:03:06,2022-02-12 23:01:32,2
"538",2022-02-12 23:01:32,2022-02-13 10:59:23,1
"539",2022-02-13 10:59:23,2022-02-13 23:06:33,2
"540",2022-02-13 23:06:33,2022-02-14 11:04:18,1
"541",2022-02-14 11:04:18,2022-02-14 23:06:33,2
"542",2022-02-14 23:06:33,2022-02-15 10:59:18,1
"543",2022-02-15 10:59:18,2022-02-15 23:06:34,2
"544",2022-02-15 23:06:34,2022-02-16 10:54:19,1
"545",2022-02-16 10:54:19,2022-02-16 23:05:15,2
"546",2022-02-16 23:05:15,2022-02-17 11:06:05,1
"547",2022-02-17 11:06:05,2022-02-17 23:06:36,2
"548",2022-02-17 23:06:36,2022-02-18 11:13:35,1
"549",2022-02-18 11:13:35,2022-02-18 23:01:37,2
"550",2022-02-18 23:01:37,2022-02-19 11:04:32,1
"551",2022-02-19 11:04:32,2022-02-19 23:09:51,2
"552",2022-02-19 23:09:51,2022-02-20 11:03:37,1
"553",2022-02-20 11:03:37,2022-02-20 23:01:38,2
"554",2022-02-20 23:01:38,2022-02-21 11:02:38,1
"555",2022-02-21 11:02:38,2022-02-21 23:01:39,2
"556",2022-02-21 23:01:39,2022-02-22 11:07:39,1
"557",2022-02-22 11:07:39,2022-02-22 23:00:20,2
"558",2022-02-22 23:00:20,2022-02-23 11:03:59,1
"559",2022-02-23 11:03:59,2022-02-23 22:58:11,2
"560",2022-02-23 22:58:11,2022-02-24 10:54:38,1
"561",2022-02-24 10:54:38,2022-02-24 23:05:42,2
"562",2022-02-24 23:05:42,2022-02-25 11:03:41,1
"563",2022-02-25 11:03:41,2022-02-25 22:56:42,2
"564",2022-02-25 22:56:42,2022-02-26 11:07:42,1
"565",2022-02-26 11:07:42,2022-02-26 22:51:28,2
"566",2022-02-26 22:51:28,2022-02-27 11:09:03,1
"567",2022-02-27 11:09:03,2022-02-27 22:54:56,2
"568",2022-02-27 22:54:56,2022-02-28 11:12:44,1
"569",2022-02-28 11:12:44,2022-02-28 22:55:02,2
"570",2022-02-28 22:55:02,2022-03-01 11:07:44,1
"571",2022-03-01 11:07:44,2022-03-01 22:50:46,2
"572",2022-03-01 22:50:46,2022-03-02 10:59:38,1
"573",2022-03-02 10:59:38,2022-03-02 22:45:47,2
"574",2022-03-02 22:45:47,2022-03-03 11:15:31,1
"575",2022-03-03 11:15:31,2022-03-03 22:42:07,2
"576",2022-03-03 22:42:07,2022-03-04 11:20:32,1
"577",2022-03-04 11:20:32,2022-03-04 22:45:48,2
"578",2022-03-04 22:45:48,2022-03-05 11:16:24,1
"579",2022-03-05 11:16:24,2022-03-05 22:50:13,2
"580",2022-03-05 22:50:13,2022-03-06 11:13:53,1
"581",2022-03-06 11:13:53,2022-03-06 22:46:35,2
"582",2022-03-06 22:46:35,2022-03-07 11:13:57,1
"583",2022-03-07 11:13:57,2022-03-07 22:45:51,2
"584",2022-03-07 22:45:51,2022-03-08 11:10:50,1
"585",2022-03-08 11:10:50,2022-03-08 22:45:11,2
"586",2022-03-08 22:45:11,2022-03-09 11:12:51,1
"587",2022-03-09 11:12:51,2022-03-09 22:45:52,2
"588",2022-03-09 22:45:52,2022-03-10 11:11:22,1
"589",2022-03-10 11:11:22,2022-03-10 22:45:53,2
"590",2022-03-10 22:45:53,2022-03-11 11:17:53,1
"591",2022-03-11 11:17:53,2022-03-11 22:46:54,2
"592",2022-03-11 22:46:54,2022-03-12 11:12:53,1
"593",2022-03-12 11:12:53,2022-03-12 22:43:55,2
"594",2022-03-12 22:43:55,2022-03-13 11:11:24,1
"595",2022-03-13 11:11:24,2022-03-13 22:41:56,2
"596",2022-03-13 22:41:56,2022-03-14 11:18:55,1
"597",2022-03-14 11:18:55,2022-03-14 22:45:56,2
"598",2022-03-14 22:45:56,2022-03-15 11:14:32,1
"599",2022-03-15 11:14:32,2022-03-15 22:40:37,2
"600",2022-03-15 22:40:37,2022-03-16 11:04:40,1
"601",2022-03-16 11:04:40,2022-03-16 22:40:58,2
"602",2022-03-16 22:40:58,2022-03-17 11:11:27,1
"603",2022-03-17 11:11:27,2022-03-17 22:35:59,2
"604",2022-03-17 22:35:59,2022-03-18 11:03:58,1
"605",2022-03-18 11:03:58,2022-03-18 22:32:00,2
"606",2022-03-18 22:32:00,2022-03-19 11:02:59,1
"607",2022-03-19 11:02:59,2022-03-19 22:32:00,2
"608",2022-03-19 22:32:00,2022-03-20 11:04:56,1
"609",2022-03-20 11:04:56,2022-03-20 22:20:41,2
"610",2022-03-20 22:20:41,2022-03-21 10:49:31,1
"611",2022-03-21 10:49:31,2022-03-21 22:20:06,2
"612",2022-03-21 22:20:06,2022-03-22 10:38:02,1
"613",2022-03-22 10:38:02,2022-03-22 22:28:33,2
"614",2022-03-22 22:28:33,2022-03-23 10:44:02,1
"615",2022-03-23 10:44:02,2022-03-23 22:22:04,2
"616",2022-03-23 22:22:04,2022-03-24 10:38:03,1
"617",2022-03-24 10:38:03,2022-03-24 22:22:05,2
"618",2022-03-24 22:22:05,2022-03-25 10:43:04,1
"619",2022-03-25 10:43:04,2022-03-25 22:25:09,2
"620",2022-03-25 22:25:09,2022-03-26 10:39:41,1
"621",2022-03-26 10:39:41,2022-03-26 22:15:10,2
"622",2022-03-26 22:15:10,2022-03-27 10:43:06,1
"623",2022-03-27 10:43:06,2022-03-27 22:21:25,2
"624",2022-03-27 22:21:25,2022-03-28 10:34:06,1
"625",2022-03-28 10:34:06,2022-03-28 22:20:29,2
"626",2022-03-28 22:20:29,2022-03-29 10:45:05,1
"627",2022-03-29 10:45:05,2022-03-29 22:10:11,2
"628",2022-03-29 22:10:11,2022-03-30 10:50:03,1
"629",2022-03-30 10:50:03,2022-03-30 22:05:11,2
"630",2022-03-30 22:05:11,2022-03-31 10:54:29,1
"631",2022-03-31 10:54:29,2022-03-31 22:12:10,2
"632",2022-03-31 22:12:10,2022-04-01 10:35:08,1
"633",2022-04-01 10:35:08,2022-04-01 22:16:56,2
"634",2022-04-01 22:16:56,2022-04-02 10:48:11,1
"635",2022-04-02 10:48:11,2022-04-02 22:10:16,2
"636",2022-04-02 22:10:16,2022-04-03 10:49:58,1
"637",2022-04-03 10:49:58,2022-04-03 21:57:13,2
"638",2022-04-03 21:57:13,2022-04-04 10:50:09,1
"639",2022-04-04 10:50:09,2022-04-04 21:57:14,2
"640",2022-04-04 21:57:14,2022-04-05 10:54:58,1
"641",2022-04-05 10:54:58,2022-04-05 21:55:24,2
"642",2022-04-05 21:55:24,2022-04-06 10:49:34,1
"643",2022-04-06 10:49:34,2022-04-06 22:00:25,2
"644",2022-04-06 22:00:25,2022-04-07 10:58:15,1
"645",2022-04-07 10:58:15,2022-04-07 21:56:16,2
"646",2022-04-07 21:56:16,2022-04-08 11:00:11,1
"647",2022-04-08 11:00:11,2022-04-08 21:50:32,2
"648",2022-04-08 21:50:32,2022-04-09 10:58:16,1
"649",2022-04-09 10:58:16,2022-04-09 22:00:18,2
"650",2022-04-09 22:00:18,2022-04-10 10:55:15,1
"651",2022-04-10 10:55:15,2022-04-10 21:55:42,2
"652",2022-04-10 21:55:42,2022-04-11 10:58:18,1
"653",2022-04-11 10:58:18,2022-04-11 21:50:29,2
"654",2022-04-11 21:50:29,2022-04-12 10:53:19,1
"655",2022-04-12 10:53:19,2022-04-12 21:50:40,2
"656",2022-04-12 21:50:40,2022-04-13 10:55:00,1
"657",2022-04-13 10:55:00,2022-04-13 21:50:26,2
"658",2022-04-13 21:50:26,2022-04-14 10:58:20,1
"659",2022-04-14 10:58:20,2022-04-14 21:46:22,2
"660",2022-04-14 21:46:22,2022-04-15 10:54:41,1
"661",2022-04-15 10:54:41,2022-04-15 21:49:38,2
"662",2022-04-15 21:49:38,2022-04-16 10:51:52,1
"663",2022-04-16 10:51:52,2022-04-16 21:52:48,2
"664",2022-04-16 21:52:48,2022-04-17 10:53:23,1
"665",2022-04-17 10:53:23,2022-04-17 21:52:44,2
"666",2022-04-17 21:52:44,2022-04-18 10:39:44,1
"667",2022-04-18 10:39:44,2022-04-18 21:55:33,2
"668",2022-04-18 21:55:33,2022-04-19 10:54:24,1
"669",2022-04-19 10:54:24,2022-04-19 21:56:26,2
"670",2022-04-19 21:56:26,2022-04-20 10:54:25,1
"671",2022-04-20 10:54:25,2022-04-20 21:46:07,2
"672",2022-04-20 21:46:07,2022-04-21 11:04:46,1
"673",2022-04-21 11:04:46,2022-04-21 21:38:17,2
"674",2022-04-21 21:38:17,2022-04-22 11:03:27,1
"675",2022-04-22 11:03:27,2022-04-22 21:38:52,2
"676",2022-04-22 21:38:52,2022-04-23 11:06:58,1
"677",2022-04-23 11:06:58,2022-04-23 21:38:29,2
"678",2022-04-23 21:38:29,2022-04-24 11:05:24,1
"679",2022-04-24 11:05:24,2022-04-24 21:37:15,2
"680",2022-04-24 21:37:15,2022-04-25 11:06:59,1
"681",2022-04-25 11:06:59,2022-04-25 21:36:11,2
"682",2022-04-25 21:36:11,2022-04-26 11:03:30,1
"683",2022-04-26 11:03:30,2022-04-26 21:46:40,2
"684",2022-04-26 21:46:40,2022-04-27 11:05:19,1
"685",2022-04-27 11:05:19,2022-04-27 21:37:32,2
"686",2022-04-27 21:37:32,2022-04-28 11:05:22,1
"687",2022-04-28 11:05:22,2022-04-28 21:35:40,2
"688",2022-04-28 21:35:40,2022-04-29 11:03:33,1
"689",2022-04-29 11:03:33,2022-04-29 21:38:24,2
"690",2022-04-29 21:38:24,2022-04-30 10:58:33,1
"691",2022-04-30 10:58:33,2022-04-30 21:47:35,2
"692",2022-04-30 21:47:35,2022-05-01 10:58:41,1
"693",2022-05-01 10:58:41,2022-05-01 21:45:59,2
"694",2022-05-01 21:45:59,2022-05-02 11:00:22,1
"695",2022-05-02 11:00:22,2022-05-02 21:35:46,2
"696",2022-05-02 21:35:46,2022-05-03 11:11:36,1
"697",2022-05-03 11:11:36,2022-05-03 21:35:54,2
"698",2022-05-03 21:35:54,2022-05-04 11:09:57,1
"699",2022-05-04 11:09:57,2022-05-04 21:35:44,2
"700",2022-05-04 21:35:44,2022-05-05 11:11:23,1
"701",2022-05-05 11:11:23,2022-05-05 21:30:47,2
"702",2022-05-05 21:30:47,2022-05-06 11:15:25,1
"703",2022-05-06 11:15:25,2022-05-06 21:32:40,2
"704",2022-05-06 21:32:40,2022-05-07 11:04:39,1
"705",2022-05-07 11:04:39,2022-05-07 21:35:45,2
"706",2022-05-07 21:35:45,2022-05-08 11:05:32,1
"707",2022-05-08 11:05:32,2022-05-08 21:35:46,2
"708",2022-05-08 21:35:46,2022-05-09 11:08:41,1
"709",2022-05-09 11:08:41,2022-05-09 21:36:42,2
"710",2022-05-09 21:36:42,2022-05-10 10:57:12,1
"711",2022-05-10 10:57:12,2022-05-10 21:32:25,2
"712",2022-05-10 21:32:25,2022-05-11 11:03:35,1
"713",2022-05-11 11:03:35,2022-05-11 21:44:44,2
"714",2022-05-11 21:44:44,2022-05-12 10:50:28,1
"715",2022-05-12 10:50:28,2022-05-12 21:35:00,2
"716",2022-05-12 21:35:00,2022-05-13 10:33:20,1
"717",2022-05-13 10:33:20,2022-05-13 21:31:40,2
"718",2022-05-13 21:31:40,2022-05-14 11:13:45,1
"719",2022-05-14 11:13:45,2022-05-14 21:32:53,2
"720",2022-05-14 21:32:53,2022-05-15 10:54:46,1
"721",2022-05-15 10:54:46,2022-05-15 21:30:56,2
"722",2022-05-15 21:30:56,2022-05-16 11:10:40,1
"723",2022-05-16 11:10:40,2022-05-16 21:32:48,2
"724",2022-05-16 21:32:48,2022-05-17 11:13:47,1
"725",2022-05-17 11:13:47,2022-05-17 21:25:57,2
"726",2022-05-17 21:25:57,2022-05-18 11:10:44,1
"727",2022-05-18 11:10:44,2022-05-18 21:30:54,2
"728",2022-05-18 21:30:54,2022-05-19 11:13:49,1
"729",2022-05-19 11:13:49,2022-05-19 21:30:54,2
"730",2022-05-19 21:30:54,2022-05-20 11:18:50,1
"731",2022-05-20 11:18:50,2022-05-20 21:25:59,2
"732",2022-05-20 21:25:59,2022-05-21 11:16:51,1
"733",2022-05-21 11:16:51,2022-05-21 21:29:16,2
"734",2022-05-21 21:29:16,2022-05-22 11:09:51,1
"735",2022-05-22 11:09:51,2022-05-22 21:31:39,2
"736",2022-05-22 21:31:39,2022-05-23 11:16:37,1
"737",2022-05-23 11:16:37,2022-05-23 21:31:34,2
"738",2022-05-23 21:31:34,2022-05-24 11:19:53,1
"739",2022-05-24 11:19:53,2022-05-24 21:30:09,2
"740",2022-05-24 21:30:09,2022-05-25 11:18:54,1
"741",2022-05-25 11:18:54,2022-05-25 21:24:25,2
"742",2022-05-25 21:24:25,2022-05-26 11:18:30,1
"743",2022-05-26 11:18:30,2022-05-26 21:26:22,2
"744",2022-05-26 21:26:22,2022-05-27 11:10:54,1
"745",2022-05-27 11:10:54,2022-05-27 21:21:57,2
"746",2022-05-27 21:21:57,2022-05-28 11:24:14,1
"747",2022-05-28 11:24:14,2022-05-28 21:22:23,2
"748",2022-05-28 21:22:23,2022-05-29 11:23:57,1
"749",2022-05-29 11:23:57,2022-05-29 21:16:16,2
"750",2022-05-29 21:16:16,2022-05-30 11:20:34,1
"751",2022-05-30 11:20:34,2022-05-30 21:25:14,2
"752",2022-05-30 21:25:14,2022-05-31 11:15:56,1
"753",2022-05-31 11:15:56,2022-05-31 21:21:42,2
"754",2022-05-31 21:21:42,2022-06-01 11:20:52,1
"755",2022-06-01 11:20:52,2022-06-01 21:24:25,2
"756",2022-06-01 21:24:25,2022-06-02 11:19:00,1
"757",2022-06-02 11:19:00,2022-06-02 21:24:32,2
"758",2022-06-02 21:24:32,2022-06-03 11:21:00,1
"759",2022-06-03 11:21:00,2022-06-03 21:24:33,2
"760",2022-06-03 21:24:33,2022-06-04 11:15:02,1
"761",2022-06-04 11:15:02,2022-06-04 21:24:33,2
"762",2022-06-04 21:24:33,2022-06-05 11:23:43,1
"763",2022-06-05 11:23:43,2022-06-05 21:26:11,2
"764",2022-06-05 21:26:11,2022-06-06 11:14:11,1
"765",2022-06-06 11:14:11,2022-06-06 21:41:33,2
"766",2022-06-06 21:41:33,2022-06-07 11:07:05,1
"767",2022-06-07 11:07:05,2022-06-07 21:26:21,2
"768",2022-06-07 21:26:21,2022-06-08 11:16:01,1
"769",2022-06-08 11:16:01,2022-06-08 21:22:15,2
"770",2022-06-08 21:22:15,2022-06-09 11:25:06,1
"771",2022-06-09 11:25:06,2022-06-09 21:31:11,2
"772",2022-06-09 21:31:11,2022-06-10 11:14:22,1
"773",2022-06-10 11:14:22,2022-06-10 21:30:23,2
"774",2022-06-10 21:30:23,2022-06-11 11:20:13,1
"775",2022-06-11 11:20:13,2022-06-11 21:43:09,2
"776",2022-06-11 21:43:09,2022-06-12 11:20:09,1
"777",2022-06-12 11:20:09,2022-06-12 21:24:40,2
"778",2022-06-12 21:24:40,2022-06-13 11:14:09,1
"779",2022-06-13 11:14:09,2022-06-13 21:24:35,2
"780",2022-06-13 21:24:35,2022-06-14 11:27:10,1
"781",2022-06-14 11:27:10,2022-06-14 21:26:52,2
"782",2022-06-14 21:26:52,2022-06-15 11:19:11,1
"783",2022-06-15 11:19:11,2022-06-15 21:27:12,2
"784",2022-06-15 21:27:12,2022-06-16 11:21:02,1
"785",2022-06-16 11:21:02,2022-06-16 21:26:17,2
"786",2022-06-16 21:26:17,2022-06-17 11:30:35,1
"787",2022-06-17 11:30:35,2022-06-17 21:24:14,2
"788",2022-06-17 21:24:14,2022-06-18 11:25:54,1
"789",2022-06-18 11:25:54,2022-06-18 21:26:55,2
"790",2022-06-18 21:26:55,2022-06-19 11:29:50,1
"791",2022-06-19 11:29:50,2022-06-19 21:28:16,2
"792",2022-06-19 21:28:16,2022-06-20 11:26:11,1
"793",2022-06-20 11:26:11,2022-06-20 21:27:17,2
"794",2022-06-20 21:27:17,2022-06-21 11:29:31,1
"795",2022-06-21 11:29:31,2022-06-21 21:18:24,2
"796",2022-06-21 21:18:24,2022-06-22 11:35:37,1
"797",2022-06-22 11:35:37,2022-06-22 21:14:48,2
"798",2022-06-22 21:14:48,2022-06-23 11:37:18,1
"799",2022-06-23 11:37:18,2022-06-23 21:21:27,2
"800",2022-06-23 21:21:27,2022-06-24 11:34:19,1
"801",2022-06-24 11:34:19,2022-06-24 21:21:32,2
"802",2022-06-24 21:21:32,2022-06-25 11:37:49,1
"803",2022-06-25 11:37:49,2022-06-25 21:20:21,2
"804",2022-06-25 21:20:21,2022-06-26 11:35:20,1
"805",2022-06-26 11:35:20,2022-06-26 21:25:21,2
"806",2022-06-26 21:25:21,2022-06-27 11:35:21,1
"807",2022-06-27 11:35:21,2022-06-27 21:18:22,2
"808",2022-06-27 21:18:22,2022-06-28 11:35:22,1
"809",2022-06-28 11:35:22,2022-06-28 21:26:27,2
"810",2022-06-28 21:26:27,2022-06-29 11:30:53,1
"811",2022-06-29 11:30:53,2022-06-29 21:28:24,2
"812",2022-06-29 21:28:24,2022-06-30 11:26:10,1
"813",2022-06-30 11:26:10,2022-06-30 21:28:25,2
"814",2022-06-30 21:28:25,2022-07-01 11:28:00,1
"815",2022-07-01 11:28:00,2022-07-01 21:28:46,2
"816",2022-07-01 21:28:46,2022-07-02 11:06:05,1
"817",2022-07-02 11:06:05,2022-07-02 21:38:11,2
"818",2022-07-02 21:38:11,2022-07-03 11:22:56,1
"819",2022-07-03 11:22:56,2022-07-03 21:38:51,2
"820",2022-07-03 21:38:51,2022-07-04 11:27:57,1
"821",2022-07-04 11:27:57,2022-07-04 21:32:08,2
"822",2022-07-04 21:32:08,2022-07-05 11:27:28,1
"823",2022-07-05 11:27:28,2022-07-05 21:27:41,2
"824",2022-07-05 21:27:41,2022-07-06 11:28:28,1
"825",2022-07-06 11:28:28,2022-07-06 21:30:45,2
"826",2022-07-06 21:30:45,2022-07-07 11:30:59,1
"827",2022-07-07 11:30:59,2022-07-07 21:22:30,2
"828",2022-07-07 21:22:30,2022-07-08 11:32:30,1
"829",2022-07-08 11:32:30,2022-07-08 21:31:48,2
"830",2022-07-08 21:31:48,2022-07-09 11:39:31,1
"831",2022-07-09 11:39:31,2022-07-09 21:22:32,2
"832",2022-07-09 21:22:32,2022-07-10 11:48:02,1
"833",2022-07-10 11:48:02,2022-07-10 21:18:53,2
"834",2022-07-10 21:18:53,2022-07-11 11:47:32,1
"835",2022-07-11 11:47:32,2022-07-11 21:18:54,2
"836",2022-07-11 21:18:54,2022-07-12 11:45:53,1
"837",2022-07-12 11:45:53,2022-07-12 21:18:55,2
"838",2022-07-12 21:18:55,2022-07-13 11:45:34,1
"839",2022-07-13 11:45:34,2022-07-13 21:20:35,2
"840",2022-07-13 21:20:35,2022-07-14 11:44:35,1
"841",2022-07-14 11:44:35,2022-07-14 21:22:00,2
